question_id,lesson_id,icon_first,icon_second,position_first,position_second,ja_show_first,ja_show_second,audio_auto,sentence_first_en,sentence_second_en,sentence_first_ja,sentence_second_ja,answer,chips,audio_first,audio_second
u13_l3_p1,u13_l3,05.png,user,left,right,1,1,0,________?,That's my cousin.,あそこにいる男の子は誰？,ああ、あれは私のいとこだよ。,Who is that boy over there,Who|is|that|boy|over|there,13-3-1-a.mp3,13-3-1-b.mp3
u13_l3_p2,u13_l3,05.png,user,left,right,1,1,0,________?,I think I can. Let me try.,この質問に答えられる人いる？,私できると思う。やってみるね。,Who can answer this question,Who|can|answer|this|question,13-3-2-a.mp3,13-3-2-b.mp3
u13_l3_p3,u13_l3,05.png,user,left,right,1,1,0,________?,I will! I'm not scared at all.,誰から最初にやりたい？,私がやる！全然怖くないよ。,Who wants to go first,Who|wants|to|go|first,13-3-3-a.mp3,13-3-3-b.mp3
u13_l3_p4,u13_l3,05.png,user,left,right,1,1,0,________?,"I really like her, but I can't remember her name.",好きな歌手は誰？,すごく好きなんだけど、名前がどうしても思い出せないんだ。,Who is your favorite singer,Who|is|your|favorite|singer,13-3-4-a.mp3,13-3-4-b.mp3
u13_l3_p5,u13_l3,05.png,user,left,right,1,1,0,________?,They are my grandparents.,写真に写ってるこの人たちは誰なの？,私の祖父母だよ。,Who are those people in the photo,Who|are|those|people|in|the|photo,13-3-5-a.mp3,13-3-5-b.mp3
u13_l3_p6,u13_l3,05.png,user,left,right,1,1,0,________?,I can! Where do you want it?,この机を動かすの、誰か手伝える？,私できるよ！どこに置きたいの？,Who can help me move this desk,Who|can|help|me|move|this|desk,13-3-6-a.mp3,13-3-6-b.mp3
u13_l3_p7,u13_l3,05.png,user,left,right,1,1,0,________?,Why don't you ask Pochi?,この問題、だれに聞いたらいいかな？,Pochiに聞いてみたら？,Who should I ask about this problem,Who|should|I|ask|about|this|problem,13-3-7-a.mp3,13-3-7-b.mp3
u13_l5_p1,u13_l5,05.png,user,left,right,1,1,0,________?,"It starts at seven, so we should hurry.",映画っていつ始まるの？,7時からだよ、だから急いだほうがいいね。,When does the movie start,When|does|the|movie|start,13-5-1-a.mp3,13-5-1-b.mp3
u13_l5_p2,u13_l5,05.png,user,left,right,1,1,0,________?,My team won the game yesterday!,今日はなんでそんなに嬉しそうなの？,昨日うちのチームが試合に勝ったんだ！,Why are you so happy today,Why|are|you|so|happy|today,13-5-2-a.mp3,13-5-2-b.mp3
u13_l5_p3,u13_l5,05.png,user,left,right,1,1,0,________?,It's next month. I can't wait!,誕生日はいつなの？,来月だよ。待ちきれない！,When is your birthday,When|is|your|birthday,13-5-3-a.mp3,13-5-3-b.mp3
u13_l5_p4,u13_l5,05.png,user,left,right,1,1,0,________?,Oh I'm sorry. I forgot to close it.,なんでドアが開いてるの？,あ、ごめんなさい。閉め忘れちゃった。,Why is the door open,Why|is|the|door|open,13-5-4-a.mp3,13-5-4-b.mp3
u13_l5_p5,u13_l5,05.png,user,left,right,1,1,0,________?,I'm not sure but probably around six.,いつ家に帰ってくるの？,はっきりしないけど、たぶん6時くらいかな。,When will you be home,When|will|you|be|home,13-5-5-a.mp3,13-5-5-b.mp3
u13_l5_p6,u13_l5,05.png,user,left,right,1,1,0,________?,Let's meet in front of the station.,明日どこで待ち合わせる？,駅の前で会おうよ。,Where should we meet tomorrow,Where|should|we|meet|tomorrow,13-5-6-a.mp3,13-5-6-b.mp3
u13_l5_p7,u13_l5,05.png,user,left,right,1,1,0,________?,Anytime! You are always welcome here.,つぎは、いつ会えるかな？,いつでもどうぞ！いつでも歓迎するよ。,When can we visit you again,When|can|we|visit|you|again,13-5-7-a.mp3,13-5-7-b.mp3
