question_id,lesson_id,icon_first,icon_second,position_first,position_second,ja_show_first,ja_show_second,audio_auto,sentence_first_en,sentence_second_en,sentence_first_ja,sentence_second_ja,answer,chips,audio_first,audio_second
u11_l7_p1,u11_l7,05.png,user,left,right,1,1,0,What do you want to eat?,________________ .,何食べたい？,私、お寿司食べたい,I want to eat sushi,I|want|to|eat|sushi,11-2-1-a.mp3,11-2-1-b.mp3
u11_l7_p2,u11_l7,05.png,user,left,right,1,1,0,________________ .,Nice! I want to study Chinese,私、フランス語を勉強したいんだよね,いいね、私は中国語を勉強したいの。,I want to study French,I|want|to|study|French,11-2-4-a.mp3,11-2-4-b.mp3
u11_l7_p3,u11_l7,05.png,05.png,left,left,1,1,0,________________ .,Bad things will come back to you.,嘘をつくことは良くないよ,良くないことが返ってくる。,To lie is not good,To|lie|is|not|good,11-2-7-a.mp3,11-2-7-b.mp3
u11_l7_p4,u11_l7,05.png,user,left,right,1,1,0,________________ .,Really? It makes me sleepy...,彼はクラシックを聴くのが大好きだ,ええ！私、眠くなっちゃう。。,He loves to listen to classic music,He|loves|to|listen|to|classic|music,11-2-8-a.mp3,11-2-8-b.mp3
u11_l7_p5,u11_l7,05.png,user,left,right,1,1,0,Study hard ________.,I know...,テストに合格できるように、一生懸命勉強しなさいよ。,わかってるよ。,to pass the test,to|pass|the|test,11-4-1-a.mp3,11-4-1-b.mp3
u11_l7_p6,u11_l7,user,,right,none,1,,0,________.,,彼らは海外旅行に行くためにお金を貯めてる。,,They are saving money to travel abroad,They|are|saving|money|to|travel|abroad,11-4-5-a.mp3,
u11_l7_p7,u11_l7,user,,left,none,1,,0,________.,,英語を学ぶために、このアプリを使ってる,,I use this app to learn English,I|use|this|app|to|learn|English,11-4-7-a.mp3,
u11_l7_p8,u11_l7,user,,left,none,1,,0,________ by tomorrow.,,明日までに終わらせなきゃいけないレポートがある。,,I have a report to finish,I|have|a|report|to|finish,11-6-2-a.mp3,
u11_l7_p9,u11_l7,user,,left,none,1,,0,________.,,何か飲み物がほしい。,,I need something to drink,I|need|something|to|drink,11-6-7-a.mp3,
u11_l7_p10,u11_l7,user,,left,none,1,,0,________.,,彼女は勉強するための静かな場所を探している。,,She wants to find a quiet place to study,She|wants|to|find|a|quiet|place|to|study,11-6-8-a.mp3,
