question_id,lesson_id,icon_first,icon_second,position_first,position_second,ja_show_first,ja_show_second,audio_auto,sentence_first_en,sentence_second_en,sentence_first_ja,sentence_second_ja,answer,chips,audio_first,audio_second
u29_l7_p1,u29_l7,user,user,right,right,1,1,1,________.,She's a lifesaver.,妹に手伝ってもらった。,本当に助かるよ。,I got my sister to help me,I|got|my|sister|to|help|me,29-7-1-a.mp3,29-7-1-b.mp3
u29_l7_p2,u29_l7,user,,right,none,1,,1,________?,,彼に折り返し電話するように言ってくれる？,,Can you get him to call me back,Can|you|get|him|to|call|me|back,29-7-2-a.mp3,
u29_l7_p3,u29_l7,user,user,right,right,1,1,1,________.,They were super heavy.,友達が箱を運ぶのを手伝ってくれた。,めっちゃ重かったんだよねー。,My friend helped me carry the boxes,My|friend|helped|me|carry|the|boxes,29-7-3-a.mp3,29-7-3-b.mp3
u29_l7_p4,u29_l7,user,05.png,right,left,1,1,1,________?,I just asked nicely.,どうやって彼女にイエスと言わせたの？,ただ優しく頼んだだけだよ。,How did you get her to say yes,How|did|you|get|her|to|say|yes,29-7-4-a.mp3,29-7-4-b.mp3
u29_l7_p5,u29_l7,05.png,,left,none,1,,1,________.,,鍵を探すの手伝うよ。,,Let me help you find your keys,Let|me|help|you|find|your|keys,29-7-5-a.mp3,
u29_l7_p6,u29_l7,user,user,right,right,1,1,1,________.,It took an hour!,やっと猫を中に入らせることができた。,1時間もかかったよ！,I finally got my cat to come inside,I|finally|got|my|cat|to|come|inside,29-7-6-a.mp3,29-7-6-b.mp3
u29_l7_p7,u29_l7,user,user,right,right,1,1,1,________.,It was totally stuck.,ドアがどうしても開かなかった。,完全に固まってた。,I couldn't get the door to open,I|couldn't|get|the|door|to|open,29-7-7-a.mp3,29-7-7-b.mp3
u29_l7_p8,u29_l7,user,user,right,right,1,1,1,________.,I think I'll pass now.,お母さんがテスト勉強を手伝ってくれた。,これなら受かりそう。,My mom helped me study for the test,My|mom|helped|me|study|for|the|test,29-7-8-a.mp3,29-7-8-b.mp3
u29_l7_p9,u29_l7,user,user,right,right,1,1,1,________?,He never pays attention.,どうやったら彼に聞いてもらえるの？,全然話を聞かないんだよ。,How do I get him to listen,How|do|I|get|him|to|listen,29-7-9-a.mp3,29-7-9-b.mp3
u29_l7_p10,u29_l7,user,,right,none,1,,1,________.,,お母さんが帰ってくる前に片付け手伝って。,,Please help me clean up before Mom gets home,Please|help|me|clean|up|before|Mom|gets|home,29-7-10-a.mp3,
