question_id,lesson_id,icon_first,icon_second,position_first,position_second,ja_show_first,ja_show_second,audio_auto,sentence_first_en,sentence_second_en,sentence_first_ja,sentence_second_ja,answer,chips,audio_first,audio_second
u26_l2_p1,u26_l2,user,,right,none,1,,0,________.,,私は完全にあなたに同意する。（マジでそれな。）,,I totally agree with you,I|totally|agree|with|you,26-2-1-a.mp3,
u26_l2_p2,u26_l2,user,,right,none,1,,0,________.,,それは本当に予想外だった。,,That was totally unexpected,That|was|totally|unexpected,26-2-2-a.mp3,
u26_l2_p3,u26_l2,user,,right,none,1,,0,________.,,このゲームは本当に面白い。,,This game is really fun,This|game|is|really|fun,26-2-3-a.mp3,
u26_l2_p4,u26_l2,user,,right,none,1,,0,________.,,私はこの曲が本当に好きだ。,,I really like this song,I|really|like|this|song,26-2-4-a.mp3,
u26_l2_p5,u26_l2,user,,right,none,1,,0,________.,,彼女はとても親切だ。,,She is very kind,She|is|very|kind,26-2-5-a.mp3,
u26_l2_p6,u26_l2,user,,right,none,1,,0,________.,,私は今日はとても忙しい。,,I'm very busy today,I'm|very|busy|today,26-2-6-a.mp3,
u26_l2_p7,u26_l2,user,,right,none,1,,0,________.,,その映画はけっこう良かった。,,The movie was pretty good,The|movie|was|pretty|good,26-2-7-a.mp3,
u26_l2_p8,u26_l2,user,,right,none,1,,0,________.,,外はけっこう寒い。,,It's pretty cold outside,It's|pretty|cold|outside,26-2-8-a.mp3,
u26_l2_p9,u26_l2,user,,right,none,1,,0,________.,,今日はなんだか少し疲れている。,,I'm kind of tired today,I'm|kind|of|tired|today,26-2-9-a.mp3,
u26_l2_p10,u26_l2,user,,right,none,1,,0,________.,,その質問はちょっと難しい。,,That question is kind of difficult,That|question|is|kind|of|difficult,26-2-10-a.mp3,
u26_l2_p11,u26_l2,user,,right,none,1,,0,________.,,私は少し緊張している。,,I'm a little nervous,I'm|a|little|nervous,26-2-11-a.mp3,
u26_l2_p12,u26_l2,user,,right,none,1,,0,________.,,そのコーヒーは少し熱い。,,The coffee is a little hot,The|coffee|is|a|little|hot,26-2-12-a.mp3,
u26_l2_p13,u26_l2,user,,right,none,1,,0,________.,,今日はめっちゃうれしい。,,I'm so happy today,I'm|so|happy|today,26-2-13-a.mp3,
u26_l2_p14,u26_l2,user,,right,none,1,,0,________.,,その話はすごく面白かった。,,That story was so interesting,That|story|was|so|interesting,26-2-14-a.mp3,
u26_l4_p1,u26_l4,user,,right,none,1,,0,________.,,私はいつも朝ごはんを食べる。,,I always eat breakfast,I|always|eat|breakfast,26-4-1-a.mp3,
u26_l4_p2,u26_l4,user,,right,none,1,,0,________.,,彼女はいつも時間通りに来る。,,She always arrives on time,She|always|arrives|on|time,26-4-2-a.mp3,
u26_l4_p3,u26_l4,user,,right,none,1,,0,________.,,私はたいてい夜12時前に寝る。,,I usually go to bed before midnight,I|usually|go|to|bed|before|midnight,26-4-3-a.mp3,
u26_l4_p4,u26_l4,user,,right,none,1,,0,________.,,私たちはたいてい一緒に夕食を食べる。,,We usually have dinner together,We|usually|have|dinner|together,26-4-4-a.mp3,
u26_l4_p5,u26_l4,user,,right,none,1,,0,________.,,私は仕事中によく音楽を聴く。,,I often listen to music while working,I|often|listen|to|music|while|working,26-4-5-a.mp3,
u26_l4_p6,u26_l4,user,,right,none,1,,0,________.,,彼は放課後によくサッカーをする。,,He often plays soccer after school,He|often|plays|soccer|after|school,26-4-6-a.mp3,
u26_l4_p7,u26_l4,user,,right,none,1,,0,________.,,私はときどき一人で映画を見る。,,I sometimes watch movies alone,I|sometimes|watch|movies|alone,26-4-7-a.mp3,
u26_l4_p8,u26_l4,user,,right,none,1,,0,________.,,彼女はときどき鍵を忘れる。,,She sometimes forgets her keys,She|sometimes|forgets|her|keys,26-4-8-a.mp3,
u26_l4_p9,u26_l4,user,,right,none,1,,0,________.,,私はファストフードをほとんど食べない。,,I hardly ever eat fast food,I|hardly|ever|eat|fast|food,26-4-9-a.mp3,
u26_l4_p10,u26_l4,user,,right,none,1,,0,________.,,彼はめったに怒らない。,,He hardly ever gets angry,He|hardly|ever|gets|angry,26-4-10-a.mp3,
u26_l4_p11,u26_l4,user,,right,none,1,,0,________.,,私は決してタバコを吸わない。,,I never smoke,I|never|smoke,26-4-11-a.mp3,
u26_l4_p12,u26_l4,user,,right,none,1,,0,________.,,彼女は決してうそをつかない。,,She never tells lies,She|never|tells|lies,26-4-12-a.mp3,
u26_l6_p1,u26_l6,user,,right,none,1,,0,________.,,私は絶対にパーティーに行く。,,I will definitely go to the party,I|will|definitely|go|to|the|party,26-6-1-a.mp3,
u26_l6_p2,u26_l6,user,,right,none,1,,0,________.,,彼女は間違いなく正しい。,,She is definitely right,She|is|definitely|right,26-6-2-a.mp3,
u26_l6_p3,u26_l6,user,,right,none,1,,0,________.,,このゲームは絶対にやってみるべきだよ。,,You should definitely try this game,You|should|definitely|try|this|game,26-6-3-a.mp3,
u26_l6_p4,u26_l6,user,,right,none,1,,0,________.,,今夜はたぶん家にいるよ。,,I'll probably stay home tonight,I'll|probably|stay|home|tonight,26-6-4-a.mp3,
