question_id,lesson_id,icon_first,icon_second,position_first,position_second,ja_show_first,ja_show_second,audio_auto,sentence_first_en,sentence_second_en,sentence_first_ja,sentence_second_ja,answer,chips,audio_first,audio_second
u20_l3_p1,u20_l3,05.png,,left,none,1,,0,________.,,明日電話するよ。,,I will call you tomorrow,I|will|call|you|tomorrow,20-3-1-a.mp3,
u20_l3_p2,u20_l3,05.png,,left,none,1,,0,________.,,トムは明日忙しいだろう。,,Tom will be busy tomorrow,Tom|will|be|busy|tomorrow,20-3-2-a.mp3,
u20_l3_p3,u20_l3,05.png,,left,none,1,,0,________.,,明日は雨が降ると思う。,,I think it will rain tomorrow,I|think|it|will|rain|tomorrow,20-3-3-a.mp3,
u20_l3_p4,u20_l3,05.png,,left,none,1,,0,________.,,明日は雨が降るかもしれません。,,It may rain tomorrow,It|may|rain|tomorrow,20-3-4-a.mp3,
u20_l3_p5,u20_l3,05.png,05.png,left,left,1,1,0,________.,Please prepare some dog food.,ポチはパーティーに来るかもしれません。,ドッグフードを用意しておいてください。,Pochi may come to the party,Pochi|may|come|to|the|party,20-3-5-a.mp3,20-3-5-b.mp3
u20_l3_p6,u20_l3,05.png,user,left,right,1,1,0,________.,Why don't you call her tonight? ,彼女は今忙しいかもしれない。,夜電話してみたら？,She may be busy now,She|may|be|busy|now,20-3-6-a.mp3,20-3-6-b.mp3
u20_l3_p7,u20_l3,05.png,user,left,right,1,1,0,________.,"If you do, let me know! Let's play together.",今夜ゲームをするかもしれません。,もしやるなら教えて！一緒にやろう。,I may play a game tonight,I|may|play|a|game|tonight,20-3-7-a.mp3,20-3-7-b.mp3
u20_l3_p8,u20_l3,05.png,,left,none,1,,0,________.,,その電車は明日8時に出発します,,The train leaves at 8:00 tomorrow,The|train|leaves|at|8:00|tomorrow,20-3-8-a.mp3,
u20_l3_p9,u20_l3,05.png,,left,none,1,,0,________.,,学校は来週の月曜日に始まります。,,School starts next Monday,School|starts|next|Monday,20-3-9-a.mp3,
u20_l3_p10,u20_l3,05.png,,left,none,1,,0,________.,,映画は7時に始まります。,,The movie begins at 7 p.m,The|movie|begins|at|7|p.m,20-3-10-a.mp3,
u20_l5_p1,u20_l5,user,,right,none,1,,0,________.,,今週末、祖父母を訪ねる予定です。,,We're going to visit my grandparents this weekend,We're|going|to|visit|my|grandparents|this|weekend,20-5-1-a.mp3,
u20_l5_p2,u20_l5,user,,right,none,1,,0,________.,,トムは新しいパソコンを買う予定です。,,Tom is going to buy a new computer,Tom|is|going|to|buy|a|new|computer,20-5-2-a.mp3,
u20_l5_p3,u20_l5,user,,right,none,1,,0,________.,,今夜はテレビを見ないつもりです。,,I'm not going to watch TV tonight,I'm|not|going|to|watch|TV|tonight,20-5-3-a.mp3,
u20_l5_p4,u20_l5,user,,right,none,1,,0,________?,,夕食の後ゲームをする予定ですか。,,Are you going to play a game after dinner,Are|you|going|to|play|a|game|after|dinner,20-5-4-a.mp3,
u20_l5_p5,u20_l5,user,,right,none,1,,0,________.,,日曜日に両親と夕食を食べる予定です。,,We're having dinner with my parents on Sunday,We're|having|dinner|with|my|parents|on|Sunday,20-5-5-a.mp3,
u20_l5_p6,u20_l5,user,,right,none,1,,0,________.,,そろそろ新しい趣味を始めようと思ってるんだ。,,I'm going to start a new hobby soon,I'm|going|to|start|a|new|hobby|soon,20-5-6-a.mp3,
u20_l5_p7,u20_l5,user,,right,none,1,,0,________.,,日曜日に公園を掃除する予定なんだ。,,We're going to clean the park on Sunday,We're|going|to|clean|the|park|on|Sunday,20-5-7-a.mp3,
u20_l5_p8,u20_l5,user,,right,none,1,,0,________.,,明日は晴れる予定だから、ハイキングできるよ。,,"It's going to be sunny tomorrow, so we can hike","It's|going|to|be|sunny|tomorrow,|so|we|can|hike",20-5-8-a.mp3,
u20_l7_p1,u20_l7,user,05.png,right,left,1,1,0,________.,Lucky you! The food there is amazing.,7月に沖縄に行くんだ。,いいなあ!あそこの食べ物最高だよ。,I'm visiting Okinawa on July,I'm|visiting|Okinawa|on|July,20-7-1-a.mp3,20-7-1-b.mp3
u20_l7_p2,u20_l7,05.png,user,left,right,1,1,0,________.,Awesome! Can I bring a friend?,今週金曜日にパーティーをするんだ。,いいね!友達連れてってもいい?,We're having a party this Friday,We're|having|a|party|this|Friday,20-7-2-a.mp3,20-7-2-b.mp3
u20_l7_p3,u20_l7,user,,right,none,1,,0,________.,,明日は練習に行かないんだ。,,I'm not coming to practice tomorrow,I'm|not|coming|to|practice|tomorrow,20-7-3-a.mp3,
u20_l7_p4,u20_l7,user,,right,none,1,,0,________?,,駅でケンと会うの?,,Are you meeting Ken at the station,Are|you|meeting|Ken|at|the|station,20-7-4-a.mp3,
u20_l7_p5,u20_l7,user,,right,none,1,,0,________.,,今年の夏、いとこたちがうちに泊まるんだ。,,My cousins are staying with us this summer,My|cousins|are|staying|with|us|this|summer,20-7-5-a.mp3,
u20_l7_p6,u20_l7,user,,right,none,1,,0,________.,,彼女は来週京都を訪れる予定です。,,She's visiting Kyoto next week,She's|visiting|Kyoto|next|week,20-7-6-a.mp3,
u20_l7_p7,u20_l7,user,,right,none,1,,0,________.,,明日は仕事の予定がありません。,,I'm not working tomorrow,I'm|not|working|tomorrow,20-7-7-a.mp3,
u20_l7_p8,u20_l7,user,,right,none,1,,0,________?,,今日の午後、お医者さんに会う予定ですか。,,Are you seeing the doctor this afternoon,Are|you|seeing|the|doctor|this|afternoon,20-7-8-a.mp3,
u20_l9_p1,u20_l9,user,,right,none,1,,0,________.,,真夜中には寝ているとおもう。,,I'll be sleeping at midnight,I'll|be|sleeping|at|midnight,20-9-1-a.mp3,
u20_l9_p2,u20_l9,user,,right,none,1,,0,________.,,明日の夜は花火を見ているとおもうよ。,,We'll be watching the fireworks tomorrow night,We'll|be|watching|the|fireworks|tomorrow|night,20-9-2-a.mp3,
