question_id,lesson_id,icon_first,icon_second,position_first,position_second,ja_show_first,ja_show_second,audio_auto,sentence_first_en,sentence_second_en,sentence_first_ja,sentence_second_ja,answer,chips,audio_first,audio_second
u24_l7_p1,u24_l7,user,user,right,right,1,1,1,________.,I need a little more time.,まだ宿題終わってないんだ。,もう少し時間が必要なんだ。,I haven't finished my homework yet,I|haven't|finished|my|homework|yet,24-7-1-a.mp3,24-7-1-b.mp3
u24_l7_p2,u24_l7,user,,right,none,1,,1,________?,,もう夕飯食べた？,,Have you eaten dinner yet,Have|you|eaten|dinner|yet,24-7-2-a.mp3,
u24_l7_p3,u24_l7,user,user,right,right,1,1,1,________.,I'm really hungry.,まだ夕飯食べてないんだ。,すごくお腹すいた。,I haven't eaten dinner yet,I|haven't|eaten|dinner|yet,24-7-3-a.mp3,24-7-3-b.mp3
u24_l7_p4,u24_l7,user,user,right,right,1,1,1,________?,The ending is amazing.,この映画もう見た？,ラストがすごいよ。,Have you seen this movie yet,Have|you|seen|this|movie|yet,24-7-4-a.mp3,24-7-4-b.mp3
u24_l7_p5,u24_l7,user,user,right,right,1,1,1,________.,Don't tell me the ending.,まだそれ見てないんだ。,結末は言わないでね。,I haven't seen it yet,I|haven't|seen|it|yet,24-7-5-a.mp3,24-7-5-b.mp3
u24_l7_p6,u24_l7,user,user,right,right,1,1,1,________?,You should tell her soon.,もう先生と話した？,早めに伝えた方がいいよ。,Have you talked to your teacher yet,Have|you|talked|to|your|teacher|yet,24-7-6-a.mp3,24-7-6-b.mp3
u24_l7_p7,u24_l7,user,user,right,right,1,1,1,________.,I'm a little nervous.,まだ先生と話してないんだ。,ちょっと緊張する。,I haven't talked to her yet,I|haven't|talked|to|her|yet,24-7-7-a.mp3,24-7-7-b.mp3
u24_l7_p8,u24_l7,user,user,right,right,1,1,1,________?,Not yet. We have time.,電車もう着いた？,まだ。時間あるよ。,Has the train arrived yet,Has|the|train|arrived|yet,24-7-8-a.mp3,24-7-8-b.mp3
u24_l7_p9,u24_l7,user,user,right,right,1,1,1,________?,Mom is coming home soon.,部屋もう片付けた？,もうすぐお母さん帰ってくるよ。,Have you cleaned your room yet,Have|you|cleaned|your|room|yet,24-7-9-a.mp3,24-7-9-b.mp3
u24_l7_p10,u24_l7,user,user,right,right,1,1,1,________.,I'll do it now.,まだ片付けてないんだ。,今やるよ。,I haven't cleaned it yet,I|haven't|cleaned|it|yet,24-7-10-a.mp3,24-7-10-b.mp3
u24_l7_p11,u24_l7,user,user,right,right,1,1,1,________?,You were looking for it this morning.,財布見つかった？,今朝探してたよね。,Have you found your wallet yet,Have|you|found|your|wallet|yet,24-7-11-a.mp3,24-7-11-b.mp3
u24_l7_p12,u24_l7,user,user,right,right,1,1,1,________?,I want to read it.,Pochiはもう物語を書き終えた？,読みたいんだけど。,Has Pochi finished the story yet,Has|Pochi|finished|the|story|yet,24-7-12-a.mp3,24-7-12-b.mp3
