question_id,lesson_id,icon_first,icon_second,position_first,position_second,ja_show_first,ja_show_second,audio_auto,sentence_first_en,sentence_second_en,sentence_first_ja,sentence_second_ja,answer,chips,audio_first,audio_second
u2_l3_p1,u2_l3,05.png,user,left,right,1,1,1,What do you want to eat?,_　______ !,何が食べたい？,バナナ！（一本）,A banana,A|banana,2-3-1-a.mp3,2-3-1-b.mp3
u2_l3_p2,u2_l3,05.png,user,left,right,1,1,1,What do you use to write?,_　____ !,書くのに何使う？,ペン！,A pen,A|pen,2-3-2-a.mp3,2-3-2-b.mp3
u2_l3_p3,u2_l3,05.png,user,left,right,1,1,1,How many apples do you want?,___　______!,リンゴ何個ほしい？,りんご二つ！,Two apples,Two|apples,2-3-3-a.mp3,2-3-3-b.mp3
u2_l3_p4,u2_l3,05.png,user,left,right,1,1,1,What would you like?,"_　_______ ,  please.",何にいたしますか？,サンドウィッチ（1個）おねがいします。,A sandwich,A|sandwich,2-3-4-a.mp3,2-3-4-b.mp3
u2_l3_p5,u2_l3,05.png,user,left,right,1,1,1,What would you like?,"_　_______ ,　______ .",何にいたしますか？,ノート（1冊）おねがいします。,A notebook please,A|notebook|please,2-3-5-a.mp3,2-3-5-b.mp3
u2_l3_p6,u2_l3,05.png,user,left,right,1,1,1,What would you like?,"_　___________  and a coffee , plesase.",何にいたしますか？,サンドウィッチ（1つ）とコーヒー（1つ）お願いします。,A sandwich,A|sandwich,2-3-6-a.mp3,2-3-6-b.mp3
u2_l3_p7,u2_l3,05.png,user,left,right,1,1,1,What do you want?,"A fork ___　__　_______  , please.",何がほしい？,フォークとスプーンおねがい！,and a spoon,and|a|spoon,2-3-7-a.mp3,2-3-7-b.mp3
u2_l3_p8,u2_l3,05.png,user,left,right,1,1,1,What do you want to eat?,__　_____ .,何が食べたい？,りんご！（1コ）,An apple,An|apple|A,2-3-8-a.mp3,2-3-8-b.mp3
u2_l3_p9,u2_l3,05.png,user,left,right,1,1,1,What would you like?,"___　___________  , please.",何にいたしますか？,サンドウィッチ（2個）おねがいします。,Two sandwiches,Two|sandwiches|sandwich,2-3-9-a.mp3,2-3-9-b.mp3
u2_l3_p10,u2_l3,05.png,user,left,right,1,1,1,What do you usually do on weekends?,_____　_______ !,週末はいつも何してる？,ゲーム！,Video games,Video|games,2-3-10-a.mp3,2-3-10-b.mp3
u2_l3_p11,u2_l3,05.png,user,left,right,1,1,1,What animals do you like?,____！,動物は何が好き？,イヌ！,Dogs,Dogs|Dog,2-3-11-a.mp3,2-3-11-b.mp3
u2_l3_p12,u2_l3,05.png,user,left,right,1,1,1,What would you like?,"Two salads and   __　_______　______  ,  please.",何にいたしますか？,サラダ2つとオレンジジュース1つ、おねがいします。,an orange juice,an|orange|juice,2-3-12-a.mp3,2-3-12-b.mp3
