question_id,lesson_id,icon_first,icon_second,position_first,position_second,ja_show_first,ja_show_second,audio_auto,sentence_first_en,sentence_second_en,sentence_first_ja,sentence_second_ja,answer,chips,audio_first,audio_second
u5_l8_p1,u5_l8,user,,left,none,1,,1,_____________ .,,私は数学が嫌い。,,I don't like math,I|don't|like|math,5-8-1-a.mp3,
u5_l8_p2,u5_l8,user,,left,none,1,,1,___________________ .,,あなたは卓球はしません。,,You don't play table tennis,You|don't|play|table|tennis,5-8-2-a.mp3,
u5_l8_p3,u5_l8,user,,left,none,1,,1,___________________ .,,彼女は蛇が嫌いです。,,She doesn't like snakes,She|doesn't|like|snakes,5-8-3-a.mp3,
u5_l8_p4,u5_l8,user,,left,none,1,,1,___________________ .,,私たちは映画を見ません。,,We don't watch movies,We|don't|watch|movies,5-8-4-a.mp3,
u5_l8_p5,u5_l8,user,,left,none,1,,1,___________________ .,,彼らは、このアプリは使いません。,,They don't use this app,They|don't|use|this|app,5-8-5-a.mp3,
u5_l8_p6,u5_l8,user,,left,none,1,,1,_____________ .,,彼は、納豆は食べません。,,He doesn't eat natto.,He|doesn't|eat|natto.,5-8-6-a.mp3,
u5_l8_p7,u5_l8,05.png,user,left,right,1,1,1,Do you like music?,"___ ,　_____________ ?",音楽は好きですか？,はい、ポップスが好きです。,Yes I like pop music,Yes|I|like|pop|music,5-8-7-a.mp3,5-8-7-b.mp3
u5_l8_p8,u5_l8,05.png,user,left,right,1,1,1,Do they play soccer?,"___ ,　________ . 　They play tennis.",彼らはサッカーしますか？,いいえ、彼らはテニスをします。,No they don't,No|they|don't,5-8-8-a.mp3,5-8-8-b.mp3
u5_l8_p9,u5_l8,05.png,user,left,right,1,1,1,Do you have a pen?,"___ ,　________ . ",ペンは持っていますか？,いいえ、持っていません。,No I don't,No|I|don't,5-8-9-a.mp3,5-8-9-b.mp3
u5_l8_p10,u5_l8,05.png,user,left,right,1,1,1,Does he play the guitar?,"___ ,　________ . ",彼はギターを演奏する？,はい、しますよ。,Yes he does,Yes|he|does,5-8-10-a.mp3,5-8-10-b.mp3
u5_l8_p11,u5_l8,05.png,user,left,right,1,1,1,Does she like dogs?,_____________ .　Maybe she does.,彼女は犬、好きかな？,わからない。多分好きだよ。,I don't know,I|don't|know,5-8-11-a.mp3,5-8-11-b.mp3
u5_l8_p12,u5_l8,05.png,user,left,right,1,1,1,Does he drink green tea?,"___ ,　________ .　He drinks coffee.",彼は緑茶飲むかな？,いいえ、彼はコーヒーを飲むよ。,No he doesn't,No|he|doesn't,5-8-12-a.mp3,5-8-12-b.mp3
