question_id,lesson_id,icon_first,icon_second,position_first,position_second,ja_show_first,ja_show_second,audio_auto,sentence_first_en,sentence_second_en,sentence_first_ja,sentence_second_ja,answer,chips,audio_first,audio_second
u25_l5_p1,u25_l5,user,,right,none,1,,1,________.,,私はコーヒーが好きだ。（SVO）,,I like coffee,I|like|coffee,25-5-1-a.mp3,
u25_l5_p2,u25_l5,user,,right,none,1,,1,________.,,母は私にお金をくれた。（SVOO）,,My mother gave me some money,My|mother|gave|me|some|money,25-5-2-a.mp3,
u25_l5_p3,u25_l5,user,,right,none,1,,1,________.,,彼女は映画を見た。（SVO）,,She watched a movie,She|watched|a|movie,25-5-3-a.mp3,
u25_l5_p4,u25_l5,user,,right,none,1,,1,________.,,私は友達にメッセージを送った。（SVOO）,,I sent my friend a message,I|sent|my|friend|a|message,25-5-4-a.mp3,
u25_l5_p5,u25_l5,user,,right,none,1,,1,________.,,私たちは日曜日にサッカーをする。（SVO）,,We play soccer on Sundays,We|play|soccer|on|Sundays,25-5-5-a.mp3,
u25_l5_p6,u25_l5,user,,right,none,1,,1,________.,,私は財布をなくした。（SVO）,,I lost my wallet,I|lost|my|wallet,25-5-6-a.mp3,
u25_l5_p7,u25_l5,user,,right,none,1,,1,________.,,彼は新しい自転車を見せてくれた。（SVOO）,,He showed me his new bike,He|showed|me|his|new|bike,25-5-7-a.mp3,
u25_l5_p8,u25_l5,user,,right,none,1,,1,________.,,彼女は毎日本を読む。（SVO）,,She reads books every day,She|reads|books|every|day,25-5-8-a.mp3,
u25_l5_p9,u25_l5,user,,right,none,1,,1,________.,,祖母は私に物語を話してくれた。（SVOO）,,My grandmother told me a story,My|grandmother|told|me|a|story,25-5-9-a.mp3,
u25_l5_p10,u25_l5,user,,right,none,1,,1,________.,,私は宿題を終えた。（SVO）,,I finished my homework,I|finished|my|homework,25-5-10-a.mp3,
u25_l5_p11,u25_l5,user,,right,none,1,,1,________.,,父は私にゲームを買ってくれた。（SVOO）,,Dad bought me a game,Dad|bought|me|a|game,25-5-11-a.mp3,
u25_l5_p12,u25_l5,user,,right,none,1,,1,________.,,犬は猫を追いかけた。（SVO）,,The dog chased the cat,The|dog|chased|the|cat,25-5-12-a.mp3,
u25_l5_p13,u25_l5,user,,right,none,1,,1,________.,,彼女は息子にクッキーをあげた。（SVOO）,,She gave her son some cookies,She|gave|her|son|some|cookies,25-5-13-a.mp3,
u25_l5_p14,u25_l5,user,,right,none,1,,1,________.,,私は京都に行ったことがある。（SVO）,,I've visited Kyoto,I've|visited|Kyoto,25-5-14-a.mp3,
u25_l5_p15,u25_l5,user,,right,none,1,,1,________?,,あなたのペンを貸してくれる？（SVOO）,,Can you lend me your pen,Can|you|lend|me|your|pen,25-5-15-a.mp3,
