question_id,lesson_id,icon_first,icon_second,position_first,position_second,ja_show_first,ja_show_second,audio_auto,sentence_first_en,sentence_second_en,sentence_first_ja,sentence_second_ja,answer,chips,audio_first,audio_second
u3_l4_p1,u3_l4,05.png,user,left,right,1,1,1,Where are you from?,____　______ .,どこから来たの？,東京からよ。,From Tokyo,From|Tokyo,3-4-1-a.mp3,3-4-1-b.mp3
u3_l4_p2,u3_l4,05.png,user,left,right,1,1,1,Where are you going?,__　______ .,どこに行くの？,学校。,To school,To|school,3-4-2-a.mp3,3-4-2-b.mp3
u3_l4_p3,u3_l4,05.png,user,left,right,1,1,1,How do you go to school?,__　____ .,どうやって登校してるの？,バスで。,By bus,By|bus,3-4-3-a.mp3,3-4-3-b.mp3
u3_l4_p4,u3_l4,05.png,user,left,right,1,1,1,Where is your bag?,__　___　______ .,あなたのかばん、どこ？,窓のそばだよ。,By the window,By|the|window,3-4-4-a.mp3,3-4-4-b.mp3
u3_l4_p5,u3_l4,05.png,user,left,right,1,1,1,Where are you sending this message?,__　__　______ .,このメッセージ、どこに送った？,友達に。,To my friend,To|my|friend,3-4-5-a.mp3,3-4-5-b.mp3
u3_l4_p6,u3_l4,05.png,user,left,right,1,1,1,Where's my phone?,__　___　______ .,私のスマホ、どこー？,ソファー（カウチ）の近く。,By the couch,By|the|couch,3-4-6-a.mp3,3-4-6-b.mp3
u3_l4_p7,u3_l4,05.png,user,left,right,1,1,1,Where's this pizza from?,____　___　____ .,これ、どこのピザ？,あのお店の。,From that shop,From|that|shop,3-4-7-a.mp3,3-4-7-b.mp3
u3_l4_p8,u3_l4,05.png,user,left,right,1,1,1,Where are you off?,__　___　____ .,どこに行くの？,公園に。,To the park,To|the|park,3-4-8-a.mp3,3-4-8-b.mp3
u3_l4_p9,u3_l4,05.png,user,left,right,1,1,1,Who should I send this message to?,__　____　______ .,だれにメッセージ送ったらいいの？,お前の母ちゃんに。,To your mother,To|your|mother,3-4-9-a.mp3,3-4-9-b.mp3
u3_l4_p10,u3_l4,05.png,user,left,right,1,1,1,Who sent you this message?,____　___　______ .,だれがあなたにこのメッセージ送ってきたの？,警察から。,From the police,From|the|police,3-4-10-a.mp3,3-4-10-b.mp3
