question_id,lesson_id,icon_first,icon_second,position_first,position_second,ja_show_first,ja_show_second,audio_auto,sentence_first_en,sentence_second_en,sentence_first_ja,sentence_second_ja,answer,chips,audio_first,audio_second
u22_l10_p1,u22_l10,user,,right,none,1,,1,________.,,仕事の後は疲れる。,,I get tired after work,I|get|tired|after|work,22-10-1-a.mp3,
u22_l10_p2,u22_l10,user,,right,none,1,,1,________.,,妹は私がスマホを使うと怒る。,,My sister gets angry when I use her phone,My|sister|gets|angry|when|I|use|her|phone,22-10-2-a.mp3,
u22_l10_p3,u22_l10,user,,right,none,1,,1,________.,,準備して。あと5分で出るよ。,,Get ready. We're leaving in five minutes,Get|ready.|We're|leaving|in|five|minutes,22-10-3-a.mp3,
u22_l10_p4,u22_l10,user,,right,none,1,,1,________.,,彼らは10年前に結婚した。,,They got married ten years ago,They|got|married|ten|years|ago,22-10-4-a.mp3,
u22_l10_p5,u22_l10,user,,right,none,1,,1,________.,,体調は良くなってきてるよ。,,I'm getting better,I'm|getting|better,22-10-5-a.mp3,
u22_l10_p6,u22_l10,user,,right,none,1,,1,________.,,昨日新しいゲームを手に入れた。,,I got a new game yesterday,I|got|a|new|game|yesterday,22-10-6-a.mp3,
u22_l10_p7,u22_l10,user,,right,none,1,,1,________?,,チケット取れた？,,Did you get a ticket,Did|you|get|a|ticket,22-10-7-a.mp3,
u22_l10_p8,u22_l10,user,,right,none,1,,1,________.,,暗くなってきた。,,It's getting dark,It's|getting|dark,22-10-8-a.mp3,
u22_l10_p9,u22_l10,user,,right,none,1,,1,________.,,空が曇ってきた。,,The sky is getting cloudy,The|sky|is|getting|cloudy,22-10-9-a.mp3,
u22_l10_p10,u22_l10,user,user,right,right,1,1,1,________.,"It was boring at first, though.",そのゲーム面白くなってきた。,最初はつまらなかったんだけどね。,The game is getting interesting,The|game|is|getting|interesting,22-10-10-a.mp3,22-10-11-a.mp3
