question_id,lesson_id,icon_first,icon_second,position_first,position_second,ja_show_first,ja_show_second,audio_auto,sentence_first_en,sentence_second_en,sentence_first_ja,sentence_second_ja,answer,chips,audio_first,audio_second
u38_l5_p1,u38_l5,05.png,user,left,right,1,1,1,________.,"Really? Thanks, I'd love some!",クッキー作りすぎちゃった。もしよかったら持ってっていいよ。,ほんと？ありがとう、ぜひ！,"I made too many cookies. You can take some, if you want","I|made|too|many|cookies.|You|can|take|some,|if|you|want",38-5-1-a.mp3,38-5-1-b.mp3
u38_l5_p2,u38_l5,Mattew.png,user,left,right,1,1,1,________.,"Aw, that would be great. Thanks!",よかったら家まで送るよ。,わあ、助かる。ありがとう！,"I can walk you home, if you want","I|can|walk|you|home,|if|you|want",38-5-2-a.mp3,38-5-2-b.mp3
u38_l5_p3,u38_l5,user,Kevin.png,right,left,1,1,1,________?,"Sure, no problem.",もし大丈夫ならペン借りてもいい？,うん、いいよ。,"Can I borrow your pen, if it's okay","Can|I|borrow|your|pen,|if|it's|okay",38-5-3-a.mp3,38-5-3-b.mp3
u38_l5_p4,u38_l5,user,Kevin.png,right,left,1,1,1,________?,Of course! The more the merrier.,もし大丈夫なら友だち連れてってもいい？,もちろん！多いほうが楽しいよ。,"Can I bring a friend, if it's okay with you","Can|I|bring|a|friend,|if|it's|okay|with|you",38-5-4-a.mp3,38-5-4-b.mp3
u38_l5_p5,u38_l5,user,Kevin.png,right,left,1,1,1,________.,"Okay, I'll do it tonight.",ファイル送ってもらえる？急がないよ。,了解、今夜やっとくね。,Could you send me the file? No rush,Could|you|send|me|the|file?|No|rush,38-5-5-a.mp3,38-5-5-b.mp3
u38_l5_p6,u38_l5,user,Kevin.png,right,left,1,1,1,________?,"Sure, I'll call you after lunch.",手が空いたときに折り返してくれる？,うん、お昼のあとに電話するね。,Can you call me back when you get a chance,Can|you|call|me|back|when|you|get|a|chance,38-5-6-a.mp3,38-5-6-b.mp3
u38_l5_p7,u38_l5,user,Kevin.png,right,left,1,1,1,________.,This weekend? Let me check my schedule.,今週末、引っ越し手伝ってもらえないかなと思って。,今週末？予定確認するね。,I was wondering if you could help me move this weekend,I|was|wondering|if|you|could|help|me|move|this|weekend,38-5-7-a.mp3,38-5-7-b.mp3
u38_l5_p8,u38_l5,user,Kevin.png,right,left,1,1,1,________.,"Yeah, I'm free in the afternoon. What's up?",明日ひま？かなと思って。,うん、午後はひまだよ。どうしたの？,I was wondering if you were free tomorrow,I|was|wondering|if|you|were|free|tomorrow,38-5-8-a.mp3,38-5-8-b.mp3
u38_l5_p9,u38_l5,user,05.png,right,left,1,1,1,________.,"Sure, what do you need?",ちょっとお願いがあったりするかなと思って。,いいよ、何かあった？,I was wondering if I could ask you a favor,I|was|wondering|if|I|could|ask|you|a|favor,38-5-9-a.mp3,38-5-9-b.mp3
u38_l5_p10,u38_l5,user,Kevin.png,right,left,1,1,1,________.,Thanks! I'll try to make it.,よかったら一緒にどう？無理にとは言わないけど。,ありがと！行けるようにしてみる。,You can join us if you want. No pressure though,You|can|join|us|if|you|want.|No|pressure|though,38-5-10-a.mp3,38-5-10-b.mp3
