question_id,lesson_id,icon_first,icon_second,position_first,position_second,ja_show_first,ja_show_second,audio_auto,sentence_first_en,sentence_second_en,sentence_first_ja,sentence_second_ja,answer,chips,audio_first,audio_second
u30_l7_p1,u30_l7,user,user,right,right,1,1,1,________.,Maybe tomorrow.,疲れすぎて今夜は出かけられない。,明日ならいけるかも。,I'm too tired to go out tonight,I'm|too|tired|to|go|out|tonight,30-7-1-a.mp3,30-7-1-b.mp3
u30_l7_p2,u30_l7,user,,right,none,1,,1,________.,,このかばん、重すぎて持ち上げられない。,,This bag is too heavy to lift,This|bag|is|too|heavy|to|lift,30-7-2-a.mp3,
u30_l7_p3,u30_l7,user,user,right,right,1,1,1,________.,Where's the light switch?,暗すぎてここじゃ何も見えない。,電気のスイッチどこ？,It's too dark to see anything in here,It's|too|dark|to|see|anything|in|here,30-7-3-a.mp3,30-7-3-b.mp3
u30_l7_p4,u30_l7,user,05.png,right,left,1,1,1,________.,Poor thing.,彼は恥ずかしすぎて挨拶できなかった。,かわいそうに。,He was too shy to say hello,He|was|too|shy|to|say|hello,30-7-4-a.mp3,30-7-4-b.mp3
u30_l7_p5,u30_l7,user,,right,none,1,,1,________.,,このスープ、しょっぱすぎて食べられない。,,This soup is too salty to eat,This|soup|is|too|salty|to|eat,30-7-5-a.mp3,
u30_l7_p6,u30_l7,user,user,right,right,1,1,1,________.,It's the school trip today!,昨夜はわくわくしすぎて眠れなかった。,今日は修学旅行なんだ！,I was too excited to sleep last night,I|was|too|excited|to|sleep|last|night,30-7-6-a.mp3,30-7-6-b.mp3
u30_l7_p7,u30_l7,user,user,right,right,1,1,1,________.,Can you say that again?,彼女は速すぎて聞き取れなかった。,もう一回言ってくれる？,She spoke too fast to understand,She|spoke|too|fast|to|understand,30-7-7-a.mp3,30-7-7-b.mp3
u30_l7_p8,u30_l7,user,05.png,right,left,1,1,1,________.,Let's wait for summer.,今日は寒すぎて泳げない。,夏まで待とう。,It's too cold to swim today,It's|too|cold|to|swim|today,30-7-8-a.mp3,30-7-8-b.mp3
u30_l7_p9,u30_l7,user,,right,none,1,,1,________.,,お腹いっぱいすぎてデザート食べられない。,,I'm too full to eat dessert,I'm|too|full|to|eat|dessert,30-7-9-a.mp3,
u30_l7_p10,u30_l7,user,user,right,right,1,1,1,________.,I gave up in the end.,その問題は難しすぎて解けなかった。,結局あきらめちゃった。,The problem was too hard to solve,The|problem|was|too|hard|to|solve,30-7-10-a.mp3,30-7-10-b.mp3
