question_id,lesson_id,icon_first,icon_second,position_first,position_second,ja_show_first,ja_show_second,audio_auto,sentence_first_en,sentence_second_en,sentence_first_ja,sentence_second_ja,answer,chips,audio_first,audio_second
u10_l8_p1,u10_l8,05.png,user,left,right,1,1,1,________?,"Sure, no problem!",これ運ぶの手伝ってくれる？,いいよ、任せて！,Will you help me carry this,Will|you|help|me|carry|this,10-8-1-a.mp3,10-8-1-b.mp3
u10_l8_p2,u10_l8,05.png,user,left,right,1,1,1,________!,That's the spirit! Go for it!,絶対にあきらめない！,その調子！頑張れ！,I will never give up,I|will|never|give|up,10-8-2-a.mp3,10-8-2-b.mp3
u10_l8_p3,u10_l8,05.png,user,left,right,1,1,1,________.,"Ugh, winter is really here huh.",明日は寒くなるからジャケット着てきてね。,はあ、ついに冬だね。,It will be cold tomorrow so wear a jacket,It|will|be|cold|tomorrow|so|wear|a|jacket,10-8-3-a.mp3,10-8-3-b.mp3
u10_l8_p4,u10_l8,05.png,user,left,right,1,1,1,________?,I think so. Let's head over now!,試合、時間通りに始まるかな？,たぶん。もう行こうよ！,Will the game start on time,Will|the|game|start|on|time,10-8-4-a.mp3,10-8-4-b.mp3
u10_l8_p5,u10_l8,05.png,user,left,right,1,1,1,________. I promise.,Thank you. I really mean it.,誰にも言わない、約束する。,ありがとう。本当に助かる。,I won't tell anyone,I|won't|tell|anyone,10-8-5-a.mp3,10-8-5-b.mp3
u10_l8_p6,u10_l8,05.png,user,left,right,1,1,1,________ when she sees this.,I know! I can't wait to see her face!,これを見たら彼女めちゃくちゃびっくりするよ。,だよね！顔が見たい！,She will be so surprised,She|will|be|so|surprised,10-8-6-a.mp3,10-8-6-b.mp3
u10_l8_p7,u10_l8,05.png,user,left,right,1,1,1,________?,Yeah why?,明日学校来る？,うん、なんで？,Will you be at school tomorrow,Will|you|be|at|school|tomorrow,10-8-7-a.mp3,10-8-7-b.mp3
u10_l8_p8,u10_l8,user,user,left,left,1,1,1,________.,For real this time.,今日こそ部屋を片付ける。,本当に今度こそ。,I will clean my room today,I|will|clean|my|room|today,10-8-8-a.mp3,10-8-8-b.mp3
u10_l8_p9,u10_l8,05.png,user,left,right,1,1,1,"________, I promise.","Okay, but you always say that!",時間かかんないから、約束する。,分かった、でもいつもそう言うじゃん！,It won't take long,It|won't|take|long,10-8-9-a.mp3,10-8-9-b.mp3
u10_l8_p10,u10_l8,05.png,user,left,right,1,1,1,________?,I think it will. Don't worry too much.,全部うまくいくのかな。,きっとうまくいくよ。あんまり心配しすぎないで。,Will everything be okay,Will|everything|be|okay,10-8-10-a.mp3,10-8-10-b.mp3
