question_id,lesson_id,icon_first,icon_second,position_first,position_second,ja_show_first,ja_show_second,audio_auto,sentence_first_en,sentence_second_en,sentence_first_ja,sentence_second_ja,answer,chips,audio_first,audio_second
u13_l12_p1,u13_l12,05.png,user,left,right,1,1,0,________?,That's my cousin.,あそこにいる男の子は誰？,ああ、あれは私のいとこだよ。,Who is that boy over there,Who|is|that|boy|over|there,13-3-1-a.mp3,13-3-1-b.mp3
u13_l12_p2,u13_l12,05.png,user,left,right,1,1,0,________?,I think I can. Let me try.,この質問に答えられる人いる？,私できると思う。やってみるね。,Who can answer this question,Who|can|answer|this|question,13-3-2-a.mp3,13-3-2-b.mp3
u13_l12_p3,u13_l12,05.png,user,left,right,1,1,0,________?,It's next month. I can't wait!,誕生日はいつなの？,来月だよ。待ちきれない！,When is your birthday,When|is|your|birthday,13-5-3-a.mp3,13-5-3-b.mp3
u13_l12_p4,u13_l12,05.png,user,left,right,1,1,0,________?,Oh I'm sorry. I forgot to close it.,なんでドアが開いてるの？,あ、ごめんなさい。閉め忘れちゃった。,Why is the door open,Why|is|the|door|open,13-5-4-a.mp3,13-5-4-b.mp3
u13_l12_p5,u13_l12,05.png,user,left,right,1,1,0,________?,Let's meet in front of the station.,明日どこで待ち合わせる？,駅の前で会おうよ。,Where should we meet tomorrow,Where|should|we|meet|tomorrow,13-5-6-a.mp3,13-5-6-b.mp3
u13_l12_p6,u13_l12,05.png,user,left,right,1,1,0,________?,I love science. It's so interesting.,好きな教科は何？,理科が大好き。すごく面白いんだ。,What is your favorite subject,What|is|your|favorite|subject,13-7-1-a.mp3,13-7-1-b.mp3
u13_l12_p7,u13_l12,05.png,user,left,right,1,1,0,________?,I really want a new pair of shoes.,誕生日に何が欲しい？,新しい靴がすごく欲しいんだ。,What do you want for your birthday,What|do|you|want|for|your|birthday,13-7-2-a.mp3,13-7-2-b.mp3
u13_l12_p8,u13_l12,05.png,user,left,right,1,1,0,________?,Almost every day after school.,どのくらいの頻度でピアノを練習するの？,学校のあと、ほとんど毎日だよ。,How often do you practice the piano,How|often|do|you|practice|the|piano,13-9-4-a.mp3,13-9-4-b.mp3
u13_l12_p9,u13_l12,05.png,user,left,right,1,1,0,________?,Oh that's mine! Thank you for finding it.,これは誰のバッグ？,あ、それ私の！見つけてくれてありがとう。,Whose bag is this,Whose|bag|is|this,13-11-2-a.mp3,13-11-2-b.mp3
u13_l12_p10,u13_l12,05.png,user,left,right,1,1,0,________?,Please give it to the teacher in the office.,この手紙は誰に渡せばいいですか？,職員室の先生に渡してください。,To whom should I give this letter,To|whom|should|I|give|this|letter,13-11-5-a.mp3,13-11-5-b.mp3
u13_l12_p11,u13_l12,05.png,user,left,right,1,1,0,"________, tea or coffee?",Coffee please.,紅茶とコーヒー、どっちがいい？,コーヒーをお願い。,Which do you prefer,Which|do|you|prefer,13-11-9-a.mp3,13-11-9-b.mp3
