question_id,lesson_id,icon_first,icon_second,position_first,position_second,ja_show_first,ja_show_second,audio_auto,sentence_first_en,sentence_second_en,sentence_first_ja,sentence_second_ja,answer,chips,audio_first,audio_second
u29_l5_p1,u29_l5,user,user,right,right,1,1,1,________.,He's really good at it.,お兄ちゃんに自転車を直してもらった。,すごく得意なんだ。,I had my brother fix my bike,I|had|my|brother|fix|my|bike,29-5-1-a.mp3,29-5-1-b.mp3
u29_l5_p2,u29_l5,user,user,right,right,1,1,1,________!,I promise I'll be careful.,お願い、やらせて！,気をつけるって約束するから。,Please let me try it,Please|let|me|try|it,29-5-2-a.mp3,29-5-2-b.mp3
u29_l5_p3,u29_l5,user,,right,none,1,,1,________.,,親が夜遅くまで外にいさせてくれない。,,My parents won't let me stay out late,My|parents|won't|let|me|stay|out|late,29-5-3-a.mp3,
u29_l5_p4,u29_l5,user,,right,none,1,,1,________.,,ウェイターさんにお水を持ってきてもらうね。,,I'll have the waiter bring some water,I'll|have|the|waiter|bring|some|water,29-5-4-a.mp3,
u29_l5_p5,u29_l5,user,user,right,right,1,1,1,________.,It looks heavy.,それ、手伝わせて。,重そうだもん。,Let me help you with that,Let|me|help|you|with|that,29-5-5-a.mp3,29-5-5-b.mp3
u29_l5_p6,u29_l5,user,user,right,right,1,1,1,________.,I was so nervous!,昨日お父さんが車を運転させてくれた。,めっちゃ緊張した！,My dad let me drive his car yesterday,My|dad|let|me|drive|his|car|yesterday,29-5-6-a.mp3,29-5-6-b.mp3
u29_l5_p7,u29_l5,user,,right,none,1,,1,________.,,整備士さんに車を点検してもらった。,,I had the mechanic check my car,I|had|the|mechanic|check|my|car,29-5-7-a.mp3,
u29_l5_p8,u29_l5,user,user,right,right,1,1,1,________.,It's a big decision.,ちょっと考えさせて。,大事な決断だからさ。,Let me think about it for a second,Let|me|think|about|it|for|a|second,29-5-8-a.mp3,29-5-8-b.mp3
u29_l5_p9,u29_l5,user,user,right,right,1,1,1,________.,Everyone cheered!,先生が今日は早く帰らせてくれた。,みんな大喜びだったよ！,My teacher let us leave early today,My|teacher|let|us|leave|early|today,29-5-9-a.mp3,29-5-9-b.mp3
u29_l5_p10,u29_l5,user,,right,none,1,,1,________?,,誰かに折り返し電話をさせてもらえますか？,,Can you have someone call me back,Can|you|have|someone|call|me|back,29-5-10-a.mp3,
