question_id,lesson_id,icon_first,icon_second,position_first,position_second,ja_show_first,ja_show_second,audio_auto,sentence_first_en,sentence_second_en,sentence_first_ja,sentence_second_ja,answer,chips,audio_first,audio_second
u31_l10_p1,u31_l10,user,,right,none,1,,0,________.,,彼女が何て言ったか思い出せない。,,I don't remember what she said,I|don't|remember|what|she|said,31-10-1-a.mp3,
u31_l10_p2,u31_l10,05.png,,left,none,1,,0,________?,,これがいくらか教えてもらえますか？,,Could you tell me how much this is,Could|you|tell|me|how|much|this|is,31-10-2-a.mp3,
u31_l10_p3,u31_l10,user,user,right,right,1,1,0,________.,Can you check it?,これで合ってるか自信ないな。,確認してくれる？,I'm not sure if this is correct,I'm|not|sure|if|this|is|correct,31-10-3-a.mp3,31-10-3-b.mp3
u31_l10_p4,u31_l10,05.png,05.png,left,left,1,1,0,________?,I'm new here.,会議がどこであるか教えてもらえますか？,ここ来たばかりで。,Could you tell me where the meeting is,Could|you|tell|me|where|the|meeting|is,31-10-4-a.mp3,31-10-4-b.mp3
u31_l10_p5,u31_l10,user,,right,none,1,,0,________.,,今夜何を着ればいいか決められない。,,I can't decide what to wear tonight,I|can't|decide|what|to|wear|tonight,31-10-5-a.mp3,
u31_l10_p6,u31_l10,05.png,05.png,left,left,1,1,0,________?,We're a little lost.,駅への行き方分かる？,ちょっと迷っちゃって。,Do you know how to get to the station,Do|you|know|how|to|get|to|the|station,31-10-6-a.mp3,31-10-6-b.mp3
u31_l10_p7,u31_l10,user,user,right,right,1,1,0,________.,This is so confusing.,どうすればいいか分からない。,ややこしすぎる。,I don't know what I should do,I|don't|know|what|I|should|do,31-10-7-a.mp3,31-10-7-b.mp3
u31_l10_p8,u31_l10,user,05.png,right,left,1,1,0,________?,Let's decide now.,どこで待ち合わせればいいか分かる？,今決めちゃおう。,Do you know where we should meet,Do|you|know|where|we|should|meet,31-10-8-a.mp3,31-10-8-b.mp3
u31_l10_p9,u31_l10,05.png,05.png,left,left,1,1,0,________.,I won't be mad.,何があったか教えて。,怒らないから。,Please tell me what happened,Please|tell|me|what|happened,31-10-9-a.mp3,31-10-9-b.mp3
u31_l10_p10,u31_l10,user,,right,none,1,,0,________.,,間に合うかなあ。,,I wonder if I can finish in time,I|wonder|if|I|can|finish|in|time,31-10-10-a.mp3,
