question_id,lesson_id,icon_first,icon_second,position_first,position_second,ja_show_first,ja_show_second,audio_auto,sentence_first_en,sentence_second_en,sentence_first_ja,sentence_second_ja,answer,chips,audio_first,audio_second
u7_l2_p1,u7_l2,user,,left,none,1,,0,________________ .,,その小さくて黒い犬はかわいいね。,,The small black dog is cute,The|small|black|dog|is|cute,7-2-1-a.mp3,
u7_l2_p2,u7_l2,user,,left,none,1,,0,________________ .,,彼は小さい鞄をもってる。,,He has a small bag,He|has|a|small|bag,7-2-2-a.mp3,
u7_l2_p3,u7_l2,user,,left,none,1,,0,________________ .,,私の新しい英語の先生は良いよ,,My new English teacher is nice,My|new|English|teacher|is|nice,7-2-3-a.mp3,
u7_l2_p4,u7_l2,user,,left,none,1,,0,________________ .,,彼女は歴史の本を読むよ。,,She reads a history book,She|reads|a|history|book,7-2-4-a.mp3,
u7_l2_p5,u7_l2,user,,left,none,1,,0,________________ .,,あれはきれいな花だね,,That is a beautiful flower,That|is|a|beautiful|flower,7-2-5-a.mp3,
u7_l2_p6,u7_l2,user,,left,none,1,,0,________________ .,,新しいスマホ持ってるんだ。,,I have a new smartphone,I|have|a|new|smartphone,7-2-6-a.mp3,
u7_l2_p7,u7_l2,user,,left,none,1,,0,________________ .,,あのおっきくて赤い車、かっこいいね,,That big red car is cool,That|big|red|car|is|cool,7-2-7-a.mp3,
u7_l2_p8,u7_l2,user,,left,none,1,,0,________________ .,,車のカギが必要なの。,,I need a car key,I|need|a|car|key,7-2-8-a.mp3,
u7_l2_p9,u7_l2,user,,left,none,1,,0,________________ .,,彼はリンゴジュースを飲みます。,,He drinks apple juice,He|drinks|apple|juice,7-2-9-a.mp3,
u7_l2_p10,u7_l2,user,,left,none,1,,0,________________ .,,ホット紅茶が好き。,,I like hot tea,I|like|hot|tea,7-2-10-a.mp3,
u7_l2_p11,u7_l2,user,,left,none,1,,0,________________ .,,彼は青いシャツを持ってるよ。,,He has a blue shirt,He|has|a|blue|shirt,7-2-11-a.mp3,
u7_l4_p1,u7_l4,user,,left,none,1,,0,________________ .,,彼女はとてもやさしい。,,She is very kind,She|is|very|kind,7-4-1-a.mp3,
u7_l4_p2,u7_l4,user,,left,none,1,,0,________________ .,,彼女は英語を上手に話すよ。,,She speaks English well,She|speaks|English|well,7-4-2-a.mp3,
u7_l4_p3,u7_l4,user,,left,none,1,,0,________________ .,,彼はめっちゃ勉強頑張ってる,,He studies very hard,He|studies|very|hard,7-4-3-a.mp3,
u7_l4_p4,u7_l4,user,,left,none,1,,0,________________ .,,彼らは毎日サッカーやってる,,They play soccer every day,They|play|soccer|every|day,7-4-4-a.mp3,
u7_l4_p5,u7_l4,user,,left,none,1,,0,________________ .,,私たちはいつも正午にランチを食べるよ,,We usually eat lunch at noon,We|usually|eat|lunch|at|noon,7-4-5-a.mp3,
u7_l4_p6,u7_l4,user,,left,none,1,,0,________________ .,,私は良く夜に本を読むよ。,,I often read books at night,I|often|read|books|at|night,7-4-6-a.mp3,
u7_l4_p7,u7_l4,user,,left,none,1,,0,________________ .,,彼女はいつも速く起きる。,,She always gets up early,She|always|gets|up|early,7-4-7-a.mp3,
u7_l4_p8,u7_l4,user,,left,none,1,,0,________________ .,,彼はすごくハッピー。,,He is very happy,He|is|very|happy,7-4-8-a.mp3,
u7_l4_p9,u7_l4,user,,left,none,1,,0,"____________ ,　____ ？",,あなた、時々バーでテレビ見るんだよね？,,You sometimes watch TV at the bar right,You|sometimes|watch|TV|at|the|bar|right,7-4-9-a.mp3,
u7_l6_p1,u7_l6,user,,left,none,1,,0,________________ .,,机の上の本は私のだよ。,,The book on the desk is mine,The|book|on|the|desk|is|mine,7-6-1-a.mp3,
u7_l6_p2,u7_l6,user,,left,none,1,,0,________________ .,,公園にいる男の子は私の友達だよ。,,The boy in the park is my friend,The|boy|in|the|park|is|my|friend,7-6-2-a.mp3,
