question_id,lesson_id,icon_first,icon_second,position_first,position_second,ja_show_first,ja_show_second,audio_auto,sentence_first_en,sentence_second_en,sentence_first_ja,sentence_second_ja,answer,chips,audio_first,audio_second
u29_l12_p1,u29_l12,user,user,right,right,1,1,0,________!,My stomach already hurts.,笑わせないでよ！,もうお腹痛いってば。,Don't make me laugh,Don't|make|me|laugh,29-3-2-a.mp3,29-3-2-b.mp3
u29_l12_p2,u29_l12,05.png,user,left,right,1,1,0,________.,"No wonder, it was so loud.",大きな音が赤ちゃんを泣かせた。（大きな音で赤ちゃんが泣いた）,だよね、すごくうるさかったもん。,The loud noise made the baby cry,The|loud|noise|made|the|baby|cry,29-3-7-a.mp3,29-3-7-b.mp3
u29_l12_p3,u29_l12,user,,right,none,1,,0,________.,,妹はいつも私を待たせるんだ。,,My little sister always makes me wait,My|little|sister|always|makes|me|wait,29-3-8-a.mp3,
u29_l12_p4,u29_l12,user,user,right,right,1,1,0,________!,I promise I'll be careful.,お願い、やらせて！,気をつけるって約束するから。,Please let me try it,Please|let|me|try|it,29-5-2-a.mp3,29-5-2-b.mp3
u29_l12_p5,u29_l12,user,user,right,right,1,1,0,________.,It looks heavy.,それ、手伝わせて。,重そうだもん。,Let me help you with that,Let|me|help|you|with|that,29-5-5-a.mp3,29-5-5-b.mp3
u29_l12_p6,u29_l12,user,user,right,right,1,1,0,________.,They were super heavy.,友達が箱を運ぶのを手伝ってくれた。,めっちゃ重かったんだよねー。,My friend helped me carry the boxes,My|friend|helped|me|carry|the|boxes,29-7-3-a.mp3,29-7-3-b.mp3
u29_l12_p7,u29_l12,user,user,right,right,1,1,0,________.,It took an hour!,やっと猫を中に入らせることができた。,1時間もかかったよ！,I finally got my cat to come inside,I|finally|got|my|cat|to|come|inside,29-7-6-a.mp3,29-7-6-b.mp3
u29_l12_p8,u29_l12,05.png,user,left,right,1,1,0,________.,Was that an earthquake?,地面が揺れるのを感じた。,今の地震だった？,I felt the ground shake,I|felt|the|ground|shake,29-9-3-a.mp3,29-9-3-b.mp3
u29_l12_p9,u29_l12,user,user,right,right,1,1,0,________.,Her face lit up.,彼女がプレゼントを開けるのを見た。,パッと笑顔になった。,I watched her open the present,I|watched|her|open|the|present,29-11-4-a.mp3,29-11-4-b.mp3
u29_l12_p10,u29_l12,user,user,right,right,1,1,0,________.,It looked so comfy.,猫が車の上で寝ているのを見た。,すごく気持ちよさそうだった。,I saw a cat sleeping on the car,I|saw|a|cat|sleeping|on|the|car,29-11-7-a.mp3,29-11-7-b.mp3
