question_id,lesson_id,icon_first,icon_second,position_first,position_second,ja_show_first,ja_show_second,audio_auto,sentence_first_en,sentence_second_en,sentence_first_ja,sentence_second_ja,answer,chips,audio_first,audio_second
u29_l3_p1,u29_l3,user,user,right,right,1,1,0,________.,I really wanted to play games.,お母さんは、私に先に宿題をやらせた。,本当はゲームがしたかったのに。,My mom made me finish my homework first,My|mom|made|me|finish|my|homework|first,29-3-1-a.mp3,29-3-1-b.mp3
u29_l3_p2,u29_l3,user,user,right,right,1,1,0,________!,My stomach already hurts.,笑わせないでよ！,もうお腹痛いってば。,Don't make me laugh,Don't|make|me|laugh,29-3-2-a.mp3,29-3-2-b.mp3
u29_l3_p3,u29_l3,user,,right,none,1,,0,________.,,先生は私たちに教室を掃除させた。,,The teacher made us clean the classroom,The|teacher|made|us|clean|the|classroom,29-3-3-a.mp3,
u29_l3_p4,u29_l3,05.png,user,left,right,1,1,0,________?,I just thought about it again.,どうして考えを変えたの？,もう一回考えてみただけだよ。,What made you change your mind,What|made|you|change|your|mind,29-3-4-a.mp3,29-3-4-b.mp3
u29_l3_p5,u29_l3,user,user,right,right,1,1,0,________.,Even my dad was crying!,この映画はみんなを泣かせた。,お父さんまで泣いてたよ！,This movie made everyone cry,This|movie|made|everyone|cry,29-3-5-a.mp3,29-3-5-b.mp3
u29_l3_p6,u29_l3,user,,right,none,1,,0,________!,,あなたは私にそんなことさせられないよ！（あなたの言うことは聞けないね）,,You can't make me do that,You|can't|make|me|do|that,29-3-6-a.mp3,
u29_l3_p7,u29_l3,05.png,user,left,right,1,1,0,________.,"No wonder, it was so loud.",大きな音が赤ちゃんを泣かせた。（大きな音で赤ちゃんが泣いた）,だよね、すごくうるさかったもん。,The loud noise made the baby cry,The|loud|noise|made|the|baby|cry,29-3-7-a.mp3,29-3-7-b.mp3
u29_l3_p8,u29_l3,user,,right,none,1,,0,________.,,妹はいつも私を待たせるんだ。,,My little sister always makes me wait,My|little|sister|always|makes|me|wait,29-3-8-a.mp3,
u29_l3_p9,u29_l3,user,,right,none,1,,0,________!,,何があっても私を諦めさせられないよ！（何があっても私はあきらめないよ）,,Nothing can make me give up,Nothing|can|make|me|give|up,29-3-9-a.mp3,
u29_l3_p10,u29_l3,user,user,right,right,1,1,0,________?,You seem a little upset.,何があなたにそんなことを言わせたの？（どうしてそんなこと言うの？）,なんか少し怒ってるみたい。,What makes you say that,What|makes|you|say|that,29-3-10-a.mp3,29-3-10-b.mp3
u29_l5_p1,u29_l5,user,user,right,right,1,1,0,________.,He's really good at it.,お兄ちゃんに自転車を直してもらった。,すごく得意なんだ。,I had my brother fix my bike,I|had|my|brother|fix|my|bike,29-5-1-a.mp3,29-5-1-b.mp3
u29_l5_p2,u29_l5,user,user,right,right,1,1,0,________!,I promise I'll be careful.,お願い、やらせて！,気をつけるって約束するから。,Please let me try it,Please|let|me|try|it,29-5-2-a.mp3,29-5-2-b.mp3
u29_l5_p3,u29_l5,user,,right,none,1,,0,________.,,親が夜遅くまで外にいさせてくれない。,,My parents won't let me stay out late,My|parents|won't|let|me|stay|out|late,29-5-3-a.mp3,
u29_l5_p4,u29_l5,user,,right,none,1,,0,________.,,ウェイターさんにお水を持ってきてもらうね。,,I'll have the waiter bring some water,I'll|have|the|waiter|bring|some|water,29-5-4-a.mp3,
u29_l5_p5,u29_l5,user,user,right,right,1,1,0,________.,It looks heavy.,それ、手伝わせて。,重そうだもん。,Let me help you with that,Let|me|help|you|with|that,29-5-5-a.mp3,29-5-5-b.mp3
u29_l5_p6,u29_l5,user,user,right,right,1,1,0,________.,I was so nervous!,昨日お父さんが車を運転させてくれた。,めっちゃ緊張した！,My dad let me drive his car yesterday,My|dad|let|me|drive|his|car|yesterday,29-5-6-a.mp3,29-5-6-b.mp3
u29_l5_p7,u29_l5,user,,right,none,1,,0,________.,,整備士さんに車を点検してもらった。,,I had the mechanic check my car,I|had|the|mechanic|check|my|car,29-5-7-a.mp3,
u29_l5_p8,u29_l5,user,user,right,right,1,1,0,________.,It's a big decision.,ちょっと考えさせて。,大事な決断だからさ。,Let me think about it for a second,Let|me|think|about|it|for|a|second,29-5-8-a.mp3,29-5-8-b.mp3
u29_l5_p9,u29_l5,user,user,right,right,1,1,0,________.,Everyone cheered!,先生が今日は早く帰らせてくれた。,みんな大喜びだったよ！,My teacher let us leave early today,My|teacher|let|us|leave|early|today,29-5-9-a.mp3,29-5-9-b.mp3
u29_l5_p10,u29_l5,user,,right,none,1,,0,________?,,誰かに折り返し電話をさせてもらえますか？,,Can you have someone call me back,Can|you|have|someone|call|me|back,29-5-10-a.mp3,
u29_l7_p1,u29_l7,user,user,right,right,1,1,0,________.,She's a lifesaver.,妹に手伝ってもらった。,本当に助かるよ。,I got my sister to help me,I|got|my|sister|to|help|me,29-7-1-a.mp3,29-7-1-b.mp3
u29_l7_p2,u29_l7,user,,right,none,1,,0,________?,,彼に折り返し電話するように言ってくれる？,,Can you get him to call me back,Can|you|get|him|to|call|me|back,29-7-2-a.mp3,
u29_l7_p3,u29_l7,user,user,right,right,1,1,0,________.,They were super heavy.,友達が箱を運ぶのを手伝ってくれた。,めっちゃ重かったんだよねー。,My friend helped me carry the boxes,My|friend|helped|me|carry|the|boxes,29-7-3-a.mp3,29-7-3-b.mp3
u29_l7_p4,u29_l7,user,05.png,right,left,1,1,0,________?,I just asked nicely.,どうやって彼女にイエスと言わせたの？,ただ優しく頼んだだけだよ。,How did you get her to say yes,How|did|you|get|her|to|say|yes,29-7-4-a.mp3,29-7-4-b.mp3
u29_l7_p5,u29_l7,05.png,,left,none,1,,0,________.,,鍵を探すの手伝うよ。,,Let me help you find your keys,Let|me|help|you|find|your|keys,29-7-5-a.mp3,
u29_l7_p6,u29_l7,user,user,right,right,1,1,0,________.,It took an hour!,やっと猫を中に入らせることができた。,1時間もかかったよ！,I finally got my cat to come inside,I|finally|got|my|cat|to|come|inside,29-7-6-a.mp3,29-7-6-b.mp3
u29_l7_p7,u29_l7,user,user,right,right,1,1,0,________.,It was totally stuck.,ドアがどうしても開かなかった。,完全に固まってた。,I couldn't get the door to open,I|couldn't|get|the|door|to|open,29-7-7-a.mp3,29-7-7-b.mp3
u29_l7_p8,u29_l7,user,user,right,right,1,1,0,________.,I think I'll pass now.,お母さんがテスト勉強を手伝ってくれた。,これなら受かりそう。,My mom helped me study for the test,My|mom|helped|me|study|for|the|test,29-7-8-a.mp3,29-7-8-b.mp3
u29_l7_p9,u29_l7,user,user,right,right,1,1,0,________?,He never pays attention.,どうやったら彼に聞いてもらえるの？,全然話を聞かないんだよ。,How do I get him to listen,How|do|I|get|him|to|listen,29-7-9-a.mp3,29-7-9-b.mp3
u29_l7_p10,u29_l7,user,,right,none,1,,0,________.,,お母さんが帰ってくる前に片付け手伝って。,,Please help me clean up before Mom gets home,Please|help|me|clean|up|before|Mom|gets|home,29-7-10-a.mp3,
u29_l9_p1,u29_l9,user,user,right,right,1,1,0,________.,You were amazing!,パーティーで君が踊るのを見たよ。,すごく上手だった！,I saw you dance at the party,I|saw|you|dance|at|the|party,29-9-1-a.mp3,29-9-1-b.mp3
u29_l9_p2,u29_l9,user,,right,none,1,,0,________?,,電話が鳴るの聞こえた？,,Did you hear the phone ring,Did|you|hear|the|phone|ring,29-9-2-a.mp3,
u29_l9_p3,u29_l9,05.png,05.png,left,left,1,1,0,________.,Was that an earthquake?,地面が揺れるのを感じた。,今の地震だった？,I felt the ground shake,I|felt|the|ground|shake,29-9-3-a.mp3,29-9-3-b.mp3
u29_l9_p4,u29_l9,user,user,right,right,1,1,0,________.,But no one was there.,誰かが私の名前を呼ぶのが聞こえた。,でも誰もいなかったの。,I heard someone call my name,I|heard|someone|call|my|name,29-9-4-a.mp3,29-9-4-b.mp3
u29_l9_p5,u29_l9,user,,right,none,1,,0,________.,,私たちは海に沈む夕日を見た。,,We watched the sun set over the sea,We|watched|the|sun|set|over|the|sea,29-9-5-a.mp3,
u29_l9_p6,u29_l9,user,user,right,right,1,1,0,________.,Should I tell him?,彼が財布を落とすのを見た。,教えてあげるべきかな？,I saw him drop his wallet,I|saw|him|drop|his|wallet,29-9-6-a.mp3,29-9-6-b.mp3
u29_l9_p7,u29_l9,user,user,right,right,1,1,0,________.,Someone must be angry.,ドアがバタンと閉まるのが聞こえた。,誰か怒ってるのかも。,I heard the door slam,I|heard|the|door|slam,29-9-7-a.mp3,29-9-7-b.mp3
u29_l9_p8,u29_l9,user,05.png,right,left,1,1,0,________?,It was so close!,彼女がレースで勝つの見た？,めっちゃ接戦だった！,Did you see her win the race,Did|you|see|her|win|the|race,29-9-8-a.mp3,29-9-8-b.mp3
u29_l9_p9,u29_l9,user,,right,none,1,,0,________.,,心臓がドキドキ速くなるのを感じた。,,I felt my heart beat faster,I|felt|my|heart|beat|faster,29-9-9-a.mp3,
u29_l9_p10,u29_l9,user,user,right,right,1,1,0,________.,It was beautiful.,花火が空を照らすのを見た。,きれいだったよ。,We watched the fireworks light up the sky,We|watched|the|fireworks|light|up|the|sky,29-9-10-a.mp3,29-9-10-b.mp3
u29_l11_p1,u29_l11,user,user,right,right,1,1,0,________.,He waved at me.,公園で彼が走っているのを見た。,手を振ってくれたよ。,I saw him running in the park,I|saw|him|running|in|the|park,29-11-1-a.mp3,29-11-1-b.mp3
u29_l11_p2,u29_l11,user,,right,none,1,,0,________.,,隣で誰かが歌っているのが聞こえた。,,I heard someone singing next door,I|heard|someone|singing|next|door,29-11-2-a.mp3,
u29_l11_p3,u29_l11,user,user,right,right,1,1,0,________.,It was so fast!,飛行機が離陸するのを見た。,すごく速かった！,I saw the plane take off,I|saw|the|plane|take|off,29-11-3-a.mp3,29-11-3-b.mp3
u29_l11_p4,u29_l11,user,user,right,right,1,1,0,________.,Her face lit up.,彼女がプレゼントを開けるのを見た。,パッと笑顔になった。,I watched her open the present,I|watched|her|open|the|present,29-11-4-a.mp3,29-11-4-b.mp3
u29_l11_p5,u29_l11,user,,right,none,1,,0,________.,,入ってきたとき、彼らが踊っているのを見た。,,"When I came in, I saw them dancing","When|I|came|in,|I|saw|them|dancing",29-11-5-a.mp3,
u29_l11_p6,u29_l11,user,user,right,right,1,1,0,________.,I jumped!,何かが肩に触れるのを感じた。,飛び上がっちゃった！,I felt something touch my shoulder,I|felt|something|touch|my|shoulder,29-11-6-a.mp3,29-11-6-b.mp3
u29_l11_p7,u29_l11,user,user,right,right,1,1,0,________.,It looked so comfy.,猫が車の上で寝ているのを見た。,すごく気持ちよさそうだった。,I saw a cat sleeping on the car,I|saw|a|cat|sleeping|on|the|car,29-11-7-a.mp3,29-11-7-b.mp3
u29_l11_p8,u29_l11,user,,right,none,1,,0,________.,,ベルが2回鳴るのが聞こえた。,,I heard the bell ring twice,I|heard|the|bell|ring|twice,29-11-8-a.mp3,
u29_l11_p9,u29_l11,user,user,right,right,1,1,0,________.,Is he okay?,彼が自転車から落ちるのを見た。,大丈夫かな？,I saw him fall off his bike,I|saw|him|fall|off|his|bike,29-11-9-a.mp3,29-11-9-b.mp3
u29_l11_p10,u29_l11,user,user,right,right,1,1,0,________.,It was so peaceful.,外で雨が降っているのをずっと眺めてた。,すごく穏やかな気分だった。,I watched the rain falling outside,I|watched|the|rain|falling|outside,29-11-10-a.mp3,29-11-10-b.mp3
