question_id,lesson_id,icon_first,icon_second,position_first,position_second,ja_show_first,ja_show_second,audio_auto,sentence_first_en,sentence_second_en,sentence_first_ja,sentence_second_ja,answer,chips,audio_first,audio_second
u2_l3_p1,u2_l3,05.png,user,left,right,1,1,0,What do you want to eat?,_　______ !,何が食べたい？,バナナ！（一本）,A banana,A|banana,2-3-1-a.mp3,2-3-1-b.mp3
u2_l3_p2,u2_l3,05.png,user,left,right,1,1,0,What do you use to write?,_　____ !,書くのに何使う？,ペン！,A pen,A|pen,2-3-2-a.mp3,2-3-2-b.mp3
u2_l3_p3,u2_l3,05.png,user,left,right,1,1,0,How many apples do you want?,___　______!,リンゴ何個ほしい？,りんご二つ！,Two apples,Two|apples,2-3-3-a.mp3,2-3-3-b.mp3
u2_l3_p4,u2_l3,05.png,user,left,right,1,1,0,What would you like?,"_　_______ ,  please.",何にいたしますか？,サンドウィッチ（1個）おねがいします。,A sandwich,A|sandwich,2-3-4-a.mp3,2-3-4-b.mp3
u2_l3_p5,u2_l3,05.png,user,left,right,1,1,0,What would you like?,"_　_______ ,　______ .",何にいたしますか？,ノート（1冊）おねがいします。,A notebook please,A|notebook|please,2-3-5-a.mp3,2-3-5-b.mp3
u2_l3_p6,u2_l3,05.png,user,left,right,1,1,0,What would you like?,"_　___________  and a coffee , plesase.",何にいたしますか？,サンドウィッチ（1つ）とコーヒー（1つ）お願いします。,A sandwich,A|sandwich,2-3-6-a.mp3,2-3-6-b.mp3
u2_l3_p7,u2_l3,05.png,user,left,right,1,1,0,What do you want?,"A fork ___　__　_______  , please.",何がほしい？,フォークとスプーンおねがい！,and a spoon,and|a|spoon,2-3-7-a.mp3,2-3-7-b.mp3
u2_l3_p8,u2_l3,05.png,user,left,right,1,1,0,What do you want to eat?,__　_____ .,何が食べたい？,りんご！（1コ）,An apple,An|apple|A,2-3-8-a.mp3,2-3-8-b.mp3
u2_l3_p9,u2_l3,05.png,user,left,right,1,1,0,What would you like?,"___　___________  , please.",何にいたしますか？,サンドウィッチ（2個）おねがいします。,Two sandwiches,Two|sandwiches|sandwich,2-3-9-a.mp3,2-3-9-b.mp3
u2_l3_p10,u2_l3,05.png,user,left,right,1,1,0,What do you usually do on weekends?,_____　_______ !,週末はいつも何してる？,ゲーム！,Video games,Video|games,2-3-10-a.mp3,2-3-10-b.mp3
u2_l3_p11,u2_l3,05.png,user,left,right,1,1,0,What animals do you like?,____！,動物は何が好き？,イヌ！,Dogs,Dogs|Dog,2-3-11-a.mp3,2-3-11-b.mp3
u2_l3_p12,u2_l3,05.png,user,left,right,1,1,0,What would you like?,"Two salads and   __　_______　______  ,  please.",何にいたしますか？,サラダ2つとオレンジジュース1つ、おねがいします。,an orange juice,an|orange|juice,2-3-12-a.mp3,2-3-12-b.mp3
u2_l5_p1,u2_l5,05.png,user,left,right,1,1,0,What sports do you like?,______ !,スポーツは何が好き？,サッカー！,Soccer,Soccer|Soccers|a,2-5-1-a.mp3,2-5-1-b.mp3
u2_l5_p2,u2_l5,05.png,user,left,right,1,1,0,Would you like some coffee?,"__　______ , please.",コーヒー飲む？,一杯お願い,A coffee,A|coffee|coffees,2-5-2-a.mp3,2-5-2-b.mp3
u2_l5_p3,u2_l5,05.png,user,left,right,1,1,0,What did you spill?,______ .,何こぼしたの？,牛乳。,Milk,A|Milk,2-5-3-a.mp3,2-5-3-b.mp3
u2_l5_p4,u2_l5,05.png,user,left,right,1,1,0,What can you see in the sky?,_______  !,お空に何が見える？,星！,Stars,Stars|Star,2-5-4-a.mp3,2-5-4-b.mp3
u2_l5_p5,u2_l5,05.png,user,left,right,1,1,0,What do you put in a pool?,______ !,プールに入れるものといえば？,水！,Water,Water|Waters,2-5-5-a.mp3,2-5-5-b.mp3
u2_l5_p6,u2_l5,05.png,user,left,right,1,1,0,What's in your bag?,"__　_____ ,　__　_____ ,  and three chocolates ! ",かばんの中に何が入ってるの？,タオルと、ペンと、チョコ3つ！,A towel a pen,A|towel|a|pen,2-5-6-a.mp3,2-5-6-b.mp3
u2_l5_p7,u2_l5,05.png,user,left,right,1,1,0,What do you want to do tomorrow?,_____  !,明日何したい？,テニス！,Tennis,Tennis|A|Tennises,2-5-7-a.mp3,2-5-7-b.mp3
u2_l5_p8,u2_l5,05.png,user,left,right,1,1,0,What did you buy?,_____　_______ .,何買ったの？,本三冊,Three books,Three|books|book,2-5-8-a.mp3,2-5-8-b.mp3
u2_l5_p9,u2_l5,05.png,user,left,right,1,1,0,What do you have?,__　____ .,何もってるの？,カエル。,A frog,A|frog,2-5-9-a.mp3,2-5-9-b.mp3
u2_l5_p10,u2_l5,05.png,user,left,right,1,1,0,What did you eat?,__　_____ .,何食べた？,サラダ。,A salad,A|salad,2-5-10-a.mp3,2-5-10-b.mp3
u2_l7_p1,u2_l7,05.png,user,left,right,1,1,0,What did you get?,__　______ .,何ゲットしたの？,鉛筆（1本）だよ。,A pencil,A|pencil,2-7-1-a.mp3,2-7-1-b.mp3
u2_l7_p2,u2_l7,05.png,user,left,right,1,1,0,I bought a banana and an apple.,I want to eat　___　______ .,バナナとリンゴ買ったんだ。,（その）バナナ食べたい！,the banana,the|banana|bananas,2-7-2-a.mp3,2-7-2-b.mp3
u2_l7_p3,u2_l7,05.png,user,left,right,1,1,0,What was the best thing at dinner yesterday?,__　_____ !,昨日の夕飯で何が一番おいしかった？,ステーキ！,The steak,The|steak,2-7-3-a.mp3,2-7-3-b.mp3
u2_l7_p4,u2_l7,05.png,user,left,right,1,1,0,Where are you staying?,___　______ !,どこに泊まるの？,ホテル！,The hotel,The|hotel|hotels,2-7-4-a.mp3,2-7-4-b.mp3
u2_l7_p5,u2_l7,05.png,user,left,right,1,1,0,Where are you going?,___　_______ !,どこに行くの？,図書館！,The library,The|library,2-7-5-a.mp3,2-7-5-b.mp3
u2_l7_p6,u2_l7,05.png,user,left,right,1,1,0,Where did you come from?,___　______!,どこから来たの？,駅！,The station,The|station,2-7-6-a.mp3,2-7-6-b.mp3
u2_l7_p7,u2_l7,user,user,right,none,1,1,0,Come to　___　______　_____  !,,リビングに来てー！,-,the living room,the|living|room|a,2-7-7-b.mp3,
u2_l7_p8,u2_l7,05.png,user,left,right,1,1,0,Did you do what I asked?,"Yes, I borrowed　___　______ .",お願いしてたこと、やってくれた？,うん、本借りてきたよ,the book,the|book,2-7-8-a.mp3,2-7-8-b.mp3
u2_l7_p9,u2_l7,05.png,user,left,right,1,1,0,What did you buy again?,____　___　__　_____ .,何買ったんだっけ？,お皿（複数）とコップ（1個）,Dishes and a cup,Dishes|and|a|cup,2-7-10-a.mp3,2-7-10-b.mp3
