question_id,lesson_id,icon_first,icon_second,position_first,position_second,ja_show_first,ja_show_second,audio_auto,sentence_first_en,sentence_second_en,sentence_first_ja,sentence_second_ja,answer,chips,audio_first,audio_second
u32_l6_p1,u32_l6,user,,right,none,1,,1,________.,,昨日買った本、すごく良かった。,,The book I bought yesterday was really good,The|book|I|bought|yesterday|was|really|good,32-6-1-a.mp3,
u32_l6_p2,u32_l6,05.png,05.png,left,left,1,1,1,________?,I tried a new recipe.,私が作ったケーキ気に入った？,新しいレシピ試したんだ。,Did you like the cake I made,Did|you|like|the|cake|I|made,32-6-2-a.mp3,32-6-2-b.mp3
u32_l6_p3,u32_l6,user,,right,none,1,,1,________.,,カフェで聞いた曲が頭から離れない。,,The song we heard at the café is stuck in my head,The|song|we|heard|at|the|café|is|stuck|in|my|head,32-6-3-a.mp3,
u32_l6_p4,u32_l6,user,user,right,right,1,1,1,________.,He was really funny.,あれ、パーティーで会った人だよ。,すごく面白かった。,That's the guy I met at the party,That's|the|guy|I|met|at|the|party,32-6-4-a.mp3,32-6-4-b.mp3
u32_l6_p5,u32_l6,user,,right,none,1,,1,________.,,昨日の夜見た映画、ひどかったよ。,,The movie that I watched last night was terrible,The|movie|that|I|watched|last|night|was|terrible,32-6-5-a.mp3,
u32_l6_p6,u32_l6,user,user,right,right,1,1,1,________.,I'm so sorry.,あなたがくれたペン、なくしちゃった。,本当にごめん。,I lost the pen you gave me,I|lost|the|pen|you|gave|me,32-6-6-a.mp3,32-6-6-b.mp3
u32_l6_p7,u32_l6,user,,right,none,1,,1,________.,,彼女が言ったこと、全部本当だった。,,Everything she said was true,Everything|she|said|was|true,32-6-7-a.mp3,
u32_l6_p8,u32_l6,user,user,right,right,1,1,1,________?,I found it under the sofa.,これ、探してた鍵？,ソファの下にあったよ。,Is this the key you were looking for,Is|this|the|key|you|were|looking|for,32-6-8-a.mp3,32-6-8-b.mp3
u32_l6_p9,u32_l6,user,,right,none,1,,1,________.,,旅行で出会った人たち、最高だったよ。,,The people I met on the trip were amazing,The|people|I|met|on|the|trip|were|amazing,32-6-9-a.mp3,
u32_l6_p10,u32_l6,05.png,05.png,left,left,1,1,1,________.,It was such a good one.,一緒に撮った写真が見つからない。,すごくいいやつだったのに。,I can't find the photo we took together,I|can't|find|the|photo|we|took|together,32-6-10-a.mp3,32-6-10-b.mp3
