question_id,lesson_id,icon_first,icon_second,position_first,position_second,ja_show_first,ja_show_second,audio_auto,sentence_first_en,sentence_second_en,sentence_first_ja,sentence_second_ja,answer,chips,audio_first,audio_second
u19_l2_p1,u19_l2,05.png,,left,none,1,,0,________.,,電車は10分以内に到着します。,,The train will arrive within ten minutes,The|train|will|arrive|within|ten|minutes,19-2-1-a.mp3,
u19_l2_p2,u19_l2,05.png,,left,none,1,,0,________.,,3日以内に返信してください。,,Please reply within three days,Please|reply|within|three|days,19-2-2-a.mp3,
u19_l2_p3,u19_l2,05.png,,left,none,1,,0,________.,,映画は10分後に始まります。,,The movie starts in ten minutes,The|movie|starts|in|ten|minutes,19-2-3-a.mp3,
u19_l2_p4,u19_l2,05.png,,left,none,1,,0,________.,,夕食は30分でできあがります。,,Dinner will be ready in thirty minutes,Dinner|will|be|ready|in|thirty|minutes,19-2-4-a.mp3,
u19_l2_p5,u19_l2,05.png,,left,none,1,,0,________.,,正午までにレポートを終えます。,,I'll finish the report by noon,I'll|finish|the|report|by|noon,19-2-5-a.mp3,
u19_l2_p6,u19_l2,05.png,,left,none,1,,0,________?,,明日までに終えられますか。,,Can you finish it by tomorrow,Can|you|finish|it|by|tomorrow,19-2-6-a.mp3,
u19_l2_p7,u19_l2,05.png,,left,none,1,,0,________.,,私が戻るまで出発しないでね,,Don't leave until I come back,Don't|leave|until|I|come|back,19-2-7-a.mp3,
u19_l2_p8,u19_l2,05.png,,left,none,1,,0,________.,,お店は今夜9時まで開いてるよ。,,The store is open until nine tonight,The|store|is|open|until|nine|tonight,19-2-8-a.mp3,
u19_l2_p9,u19_l2,05.png,,left,none,1,,0,________?,,私が戻るまでここで待っててくれる?,,Can you wait here until I come back,Can|you|wait|here|until|I|come|back,19-2-9-a.mp3,
u19_l4_p1,u19_l4,05.png,,left,none,1,,0,________.,,テスト中は話してはいけません。,,Don't talk during the test,Don't|talk|during|the|test,19-4-1-a.mp3,
u19_l4_p2,u19_l4,05.png,,left,none,1,,0,________.,,旅行中に雨が降りました。,,It rained during our trip,It|rained|during|our|trip,19-4-2-a.mp3,
u19_l4_p3,u19_l4,05.png,,left,none,1,,0,________.,,駅は学校と公園の間にあります。,,The station is between the school and the park,The|station|is|between|the|school|and|the|park,19-4-3-a.mp3,
u19_l4_p4,u19_l4,05.png,,left,none,1,,0,________.,,猫は箱と箱の間にいます。,,The cat is between the boxes,The|cat|is|between|the|boxes,19-4-4-a.mp3,
u19_l4_p5,u19_l4,05.png,,left,none,1,,0,________.,,駅のまわりにはたくさんのお店があります。,,There are many shops around the station,There|are|many|shops|around|the|station,19-4-5-a.mp3,
u19_l4_p6,u19_l4,05.png,,left,none,1,,0,________.,,私たちは湖のまわりを歩きました。,,We walked around the lake,We|walked|around|the|lake,19-4-6-a.mp3,
u19_l4_p7,u19_l4,05.png,,left,none,1,,0,________.,,この本は生徒たちの間で人気があります。,,This book is popular among students,This|book|is|popular|among|students,19-4-7-a.mp3,
u19_l4_p8,u19_l4,05.png,,left,none,1,,0,________.,,電車はトンネルを通りました。,,The train went through a tunnel,The|train|went|through|a|tunnel,19-4-8-a.mp3,
u19_l4_p9,u19_l4,05.png,,left,none,1,,0,________,,日光が窓を通って入ってきました。,,Sunlight came through the window.,Sunlight|came|through|the|window.,19-4-9-a.mp3,
u19_l6_p1,u19_l6,05.png,,left,none,1,,0,________.,,その犬は私の方へ走ってきました。,,The dog ran towards me,The|dog|ran|towards|me,19-6-1-a.mp3,
u19_l6_p2,u19_l6,05.png,,left,none,1,,0,________.,,みんな空の方を見ました。,,Everyone looked towards the sky,Everyone|looked|towards|the|sky,19-6-2-a.mp3,
u19_l6_p3,u19_l6,05.png,,left,none,1,,0,________.,,トムは道路を横切りました。,,Tom ran across the street,Tom|ran|across|the|street,19-6-3-a.mp3,
u19_l6_p4,u19_l6,05.png,,left,none,1,,0,________.,,私は川を泳いで渡りました。,,I swam across the river,I|swam|across|the|river,19-6-4-a.mp3,
u19_l6_p5,u19_l6,05.png,,left,none,1,,0,________.,,トムは私の後ろに立っていました。,,Tom was standing behind me,Tom|was|standing|behind|me,19-6-5-a.mp3,
u19_l6_p6,u19_l6,05.png,,left,none,1,,0,________.,,学校は図書館の後ろにあります。,,The school is behind the library,The|school|is|behind|the|library,19-6-6-a.mp3,
u19_l6_p7,u19_l6,05.png,,left,none,1,,0,________.,,彼女はクラスの前に立ちました。,,She stood in front of the class,She|stood|in|front|of|the|class,19-6-7-a.mp3,
u19_l6_p8,u19_l6,05.png,,left,none,1,,0,________.,,門の前に駐車しないでください。,,Don't park in front of the gate,Don't|park|in|front|of|the|gate,19-6-8-a.mp3,
