question_id,lesson_id,icon_first,icon_second,position_first,position_second,ja_show_first,ja_show_second,audio_auto,sentence_first_en,sentence_second_en,sentence_first_ja,sentence_second_ja,answer,chips,audio_first,audio_second
u7_l10_p1,u7_l10,user,05.png,left,right,1,,1,________________ !,fluffy → ふわふわ・もこもこ,これ、ふわふわでかわいいね♥,,This is fluffy and cute,This|is|fluffy|and|cute,7-10-1-a.mp3,
u7_l10_p2,u7_l10,user,05.png,left,right,1,,1,________________ !,crispy → かりかり・サクサク,これ、サクサクで美味しい！,,This is crispy and delicious,This|is|crispy|and|delicious,7-10-2-a.mp3,
u7_l10_p3,u7_l10,user,05.png,left,right,1,,1,________________ !,excited → ワクワク・楽しみ、so → すごく,明日の遠足、ワクワクする！,,I'm so excited about tomorrow's field trip,I'm|so|excited|about|tomorrow's|field|trip,7-10-3-a.mp3,
u7_l10_p4,u7_l10,user,05.png,left,right,1,,1,________________ ...,nervous → ドキドキ・緊張してる,緊張してドキドキします…。,,I'm so nervous…,I'm|so|nervous…,7-10-4-a.mp3,
u7_l10_p5,u7_l10,user,05.png,left,right,1,,1,________________ !,sparkly → きらきら、beautiful → きれい,キラキラしててきれい〜,,It's so sparkly and beautiful,It's|so|sparkly|and|beautiful,7-10-5-a.mp3,
u7_l10_p6,u7_l10,user,05.png,left,right,1,,1,"____________ ,　____ ？",fluently → ペラペラ・流ちょうに,彼、英語ペラペラだよねー。,,He speaks English so fluently right,He|speaks|English|so|fluently|right,7-10-6-a.mp3,
u7_l10_p7,u7_l10,user,05.png,left,right,1,,1,"____________ ,　____ ？",not crowded → 空いている・ガラガラ,今日はプール、ガラガラじゃない？,,"The pool is not crowded today, right?","The|pool|is|not|crowded|today,|right?",7-10-7-a.mp3,
u7_l10_p8,u7_l10,user,05.png,left,right,1,,1,________________ .,stringy → ねばねば,この納豆めっちゃねばねばしてるー,,This natto is so stringy,This|natto|is|so|stringy,7-10-8-a.mp3,
u7_l10_p9,u7_l10,user,05.png,left,right,1,,1,________________ ...,dizzy → ふらふら・めまい,暑くてもうふらふらだよー…,,I'm so dizzy from the heat,I'm|so|dizzy|from|the|heat,7-10-9-a.mp3,
u7_l10_p10,u7_l10,user,05.png,left,right,1,,1,________________ .,"warm → あったかい、cozy → 快適
これでぽかぽか",日なたはぽかぽかして気持ちいいよ。,,The sunshine feels so warm and cozy,The|sunshine|feels|so|warm|and|cozy,7-10-10-a.mp3,
u7_l10_p11,u7_l10,user,05.png,left,right,1,,1,____________...　____ .,restless → そわそわ・イライラ・落ち着かない,明日テストなんだよね…マジソワソワする…,,I have a test tomorrow I'm so restless,I|have|a|test|tomorrow|I'm|so|restless,7-10-11-a.mp3,
u7_l10_p12,u7_l10,user,05.png,left,right,1,,1,"___ ,　_____________ .",sticky → べたべた,うわ、これべたべたする！,,"Ew, this is so sticky","Ew,|this|is|so|sticky",7-10-12-a.mp3,
