question_id,lesson_id,icon_first,icon_second,position_first,position_second,ja_show_first,ja_show_second,audio_auto,sentence_first_en,sentence_second_en,sentence_first_ja,sentence_second_ja,answer,chips,audio_first,audio_second
u10_l4_p1,u10_l4,05.png,user,left,right,1,1,1,________?,Of course! Go ahead.,ここ座っていい？,もちろん！どうぞ。,Can I sit here,Can|I|sit|here,10-4-1-a.mp3,10-4-1-b.mp3
u10_l4_p2,u10_l4,05.png,user,left,right,1,1,1,________.,"Oh, thanks! That helps a lot.",バッグはここに置いていいよ。,あ、ありがとう！助かる！,You can leave your bag here,You|can|leave|your|bag|here,10-4-2-a.mp3,10-4-2-b.mp3
u10_l4_p3,u10_l4,05.png,user,left,right,1,1,1,________.,"Whoa, really? I'll be careful.",この道、冬はすごく凍ることがあるんだよ。,え、マジで？気をつけよう。,This road can get super icy in winter,This|road|can|get|super|icy|in|winter,10-4-3-a.mp3,10-4-3-b.mp3
u10_l4_p4,u10_l4,05.png,user,left,right,1,1,1,________?,"Sure, but it can be slow sometimes.",ちょっとスマホ借りていい？,いいよ、でも時々遅くなるよ。,Can I use your phone for a sec,Can|I|use|your|phone|for|a|sec,10-4-4-a.mp3,10-4-4-b.mp3
u10_l4_p5,u10_l4,05.png,user,left,right,1,1,1,________!,"Oops, sorry!",廊下は走ったらダメ！,あ、ごめんなさい！,You can't run in the hallway,You|can't|run|in|the|hallway,10-4-5-a.mp3,10-4-5-b.mp3
u10_l4_p6,u10_l4,05.png,user,left,right,1,1,1,________? It's so hot in here.,"Yeah, please do!",窓開けていい？暑くて死にそう。,うん、開けて開けて！,Can I open the window,Can|I|open|the|window,10-4-6-a.mp3,10-4-6-b.mp3
u10_l4_p7,u10_l4,05.png,user,left,right,1,1,1,________ when he's in a good mood.,"Ha, totally. He made me cry laughing yesterday.",彼って機嫌いいときめちゃくちゃ面白いよね。,ほんとそれ。昨日泣くほど笑わされた。,He can be really funny,He|can|be|really|funny,10-4-7-a.mp3,10-4-7-b.mp3
u10_l4_p8,u10_l4,05.png,user,left,right,1,1,1,________ ,Help yourself! Mom made a ton.,ひとつ食べていい？,どうぞ！お母さんがたくさん作ったから。,Can I try one?,Can|I|try|one?,10-4-8-a.mp3,10-4-8-b.mp3
u10_l4_p9,u10_l4,05.png,user,left,right,1,1,1,"________, you know.","Ugh, I know, I know…",授業中はスマホ使えないって知ってるよね。,あー、分かってる分かってる…。,You can't use your phone during class,You|can't|use|your|phone|during|class,10-4-9-a.mp3,10-4-9-b.mp3
u10_l4_p10,u10_l4,05.png,user,left,right,1,1,1,________.,"Yeah, nobody's perfect!",彼女でもたまにミスすることがあるんだよ。,だよね、完璧な人なんていないよ！,Even she can make mistakes sometimes,Even|she|can|make|mistakes|sometimes,10-4-10-a.mp3,10-4-10-b.mp3
