question_id,lesson_id,icon_first,icon_second,position_first,position_second,ja_show_first,ja_show_second,audio_auto,sentence_first_en,sentence_second_en,sentence_first_ja,sentence_second_ja,answer,chips,audio_first,audio_second
u12_l2_p1,u12_l2,05.png,user,left,right,1,1,0,________.,Okay I'll start it right now.,夕飯の前に宿題を終わらせなきゃダメだよ。,分かった、今すぐ始めるよ。,You must finish your homework before dinner,You|must|finish|your|homework|before|dinner,12-2-1-a.mp3,12-2-1-b.mp3
u12_l2_p2,u12_l2,05.png,05.png,left,left,1,1,0,________. ,It's very hot.,それに触っちゃダメだよ。,すごく熱いから。,You must not touch that,You|must|not|touch|that,12-2-2-a.mp3,12-2-2-b.mp3
u12_l2_p3,u12_l2,05.png,user,left,right,1,1,0,________ after that long trip.,"Yeah, she slept for twelve hours straight.",あんなに長い旅のあとだから、彼女きっとすごく疲れてるよ。,うん、12時間ぶっ通しで寝てたよ。,She must be really tired,She|must|be|really|tired,12-2-3-a.mp3,12-2-3-b.mp3
u12_l2_p4,u12_l2,05.png,user,left,right,1,1,0,________.,Then let's ask him.,彼はきっと答えを知ってるよ。,じゃあ彼に聞いてみよう。,He must know the answer,He|must|know|the|answer,12-2-4-a.mp3,12-2-4-b.mp3
u12_l2_p5,u12_l2,05.png,user,left,right,1,1,0,________.,"Oops, sorry. I'll keep my voice down.",図書館では静かにしないといけないよ。,あっ、ごめん。声を抑えるね。,We must be quiet in the library,We|must|be|quiet|in|the|library,12-2-5-a.mp3,12-2-5-b.mp3
u12_l2_p6,u12_l2,05.png,user,left,right,1,1,0,________.,OK. I won't.,他の人には言っちゃだめだよ,わかった、言わないよ。,You must not tell anyone,You|must|not|tell|anyone,12-2-6-a.mp3,12-2-6-b.mp3
u12_l4_p1,u12_l4,05.png,05.png,left,left,1,1,0,________. ,Have something warm instead.,冷たいもの食べないほうがいいよ。,温かいものにしな。,You shouldn't eat cold food,You|shouldn't|eat|cold|food,12-4-1-a.mp3,12-4-1-b.mp3
u12_l4_p2,u12_l4,05.png,user,left,right,1,1,0,________.,I know. I'll do it tomorrow.,彼女に謝ったほうがいいよ。,分かってる。明日謝るよ。,You should apologize to her,You|should|apologize|to|her,12-4-2-a.mp3,12-4-2-b.mp3
u12_l4_p3,u12_l4,05.png,user,left,right,1,1,0,________.,Are you sure? It looks a little strange.,これが駅への正しい道のはずだよ。,本当に？ちょっと変な感じがするけど。,This should be the right way to the station,This|should|be|the|right|way|to|the|station,12-4-3-a.mp3,12-4-3-b.mp3
u12_l4_p4,u12_l4,05.png,user,left,right,1,1,0,________.,I know but this game is so much fun.,夜更かししすぎないほうがいいよ。,分かってるけど、このゲームすごく面白いんだ。,You shouldn't stay up too late,You|shouldn't|stay|up|too|late,12-4-4-a.mp3,12-4-4-b.mp3
u12_l4_p5,u12_l4,05.png,user,left,right,1,1,0,________?,That sounds lovely. Let's go now.,散歩に行きましょう！,いいですね。今行きましょう。,Shall we go for a walk,Shall|we|go|for|a|walk,12-4-5-a.mp3,12-4-5-b.mp3
u12_l4_p6,u12_l4,05.png,user,left,right,1,1,0,________?,"Yeah, so you don't forget.",これ、メモしといたほうがいいかな？,そうだね、忘れないようにね。,Should I write this down,Should|I|write|this|down,12-4-6-a.mp3,12-4-6-b.mp3
u12_l6_p1,u12_l6,user,05.png,right,right,1,1,0,________.,Then you should go to bed now.,明日は早く起きないといけないんだ。,じゃあもう寝たほうがいいよ。,I have to wake up early tomorrow,I|have|to|wake|up|early|tomorrow,12-6-1-a.mp3,12-6-1-b.mp3
u12_l6_p2,u12_l6,05.png,user,left,right,1,1,0,________?,"Yes, my mom is waiting for me.",そんなに早く帰らないといけないの？,うん、お母さんが待ってるんだ。,Do you have to leave so soon,Do|you|have|to|leave|so|soon,12-6-2-a.mp3,12-6-2-b.mp3
u12_l6_p3,u12_l6,user,05.png,left,right,1,1,0,________.,"Wow, that's so impressive!",彼女は3か国語を話すことができるんだよ。,わあ、それはすごいね！,She is able to speak three languages,She|is|able|to|speak|three|languages,12-6-3-a.mp3,12-6-3-b.mp3
u12_l6_p4,u12_l6,user,05.png,left,right,1,1,0,________.,Lucky you! Why not?,今日は学校に行かなくていいんだ。,いいなあ！どうして？,I don't have to go to school today,I|don't|have|to|go|to|school|today,12-6-4-a.mp3,12-6-4-b.mp3
u12_l6_p5,u12_l6,user,05.png,left,right,1,1,0,________.,Then we should leave right away.,9時までにそこに着かないといけないんだ。,じゃあすぐに出発したほうがいいね。,We have to be there by nine o'clock,We|have|to|be|there|by|nine|o'clock,12-6-5-a.mp3,12-6-5-b.mp3
u12_l6_p6,u12_l6,user,05.png,left,right,1,1,0,________?,"I'm sorry, but I have to work that day.",会議に来ることはできる？,ごめん、その日は仕事をしないといけないんだ。,Are you able to come to the meeting,Are|you|able|to|come|to|the|meeting,12-6-6-a.mp3,12-6-6-b.mp3
u12_l6_p7,u12_l6,user,05.png,left,right,1,1,0,________. It's delicious!,"Okay, I can't say no to that.",このケーキ絶対に食べてみて。すごく美味しいよ！,分かった、それは断れないな。,You have to try this cake,You|have|to|try|this|cake,12-6-7-a.mp3,12-6-7-b.mp3
u12_l6_p8,u12_l6,user,05.png,left,right,1,1,0,________.,"Okay, I'll help you.",昼食のあと、教室を掃除しないといけないんだ。,分かった、一緒にやろう。,We have to clean the classroom after lunch,We|have|to|clean|the|classroom|after|lunch,12-6-8-a.mp3,12-6-8-b.mp3
