page_id,lesson_id,page_NO,text,image_NO,layout
u10_l1_p1,u10_l1,1,"ここでは助動詞って何か、
説明するんだけど",10-1-1,image_top
u10_l1_p2,u10_l1,2,まずは例文をどうぞ！,10-1-1,image_top
u10_l1_p3,u10_l1,3,"I speak three languages.
と
I can speak three languages.",10-1-2-1,image_top
u10_l1_p4,u10_l1,4,"私は3カ国語話します。

私は3カ国語話せます。",10-1-2-1,image_top
u10_l1_p5,u10_l1,5,2つの文の違い、わかった？,10-1-2-1,image_top
u10_l1_p6,u10_l1,6,"ここに、canってのが入ると
〇〇できるって意味が加わる。",10-1-2-2,image_top
u10_l1_p7,u10_l1,7,"こういうふうに、
動詞に意味を加えるものを
助動詞って言うよ。",10-1-2-3,image_top
u10_l1_p8,u10_l1,8,"助動詞は
動詞の前に置くだけでOK！",10-1-2-3,image_top
u10_l1_p9,u10_l1,9,"でも、1つだけ覚えておいて！
主語がhe she とかの三単現の時は、",10-1-3-1,image_top
u10_l1_p10,u10_l1,10,"助動詞のあとの動詞は元の形（原形）に戻すよ。",10-1-3-1,image_top
u10_l1_p11,u10_l1,11,"She plays the violin.
↓
She can play the violin.",10-1-3-2,image_top
u10_l1_p12,u10_l1,12,こんなかんじで、,10-1-3-3,image_top
u10_l1_p13,u10_l1,13,"助動詞の後は、
とにかく動詞の原形しか置けない。
これ、絶対。",10-1-3-3,image_top
u10_l1_p14,u10_l1,14,"疑問文にしたいなら、
canを前に出してあげる。",10-1-4-1,image_top
u10_l1_p15,u10_l1,15,"You can play the piano.
↓
Can you play the piano?
あなたはピアノ弾けますか？",10-1-4-1,image_top
u10_l1_p16,u10_l1,16,"否定文にしたいなら、
助動詞にnotをつけてあげる。",10-1-4-2,image_top
u10_l1_p17,u10_l1,17,"No,  I can't.
いいえ、できません。",10-1-4-2,image_top
u10_l1_p18,u10_l1,18,"I can't play the piano.
私はピアノを弾けません。",10-1-4-3,image_top
u10_l1_p19,u10_l1,19,can't は can notを短縮したやつだよ。,10-1-4-3,image_top
u10_l1_p20,u10_l1,20,それから、,10-1-5-1,image_top
u10_l1_p21,u10_l1,21,"「can」は
「〜できる（可能）」の他に",10-1-5-1,image_top
u10_l1_p22,u10_l1,22,"「〜してもいい」と
「〜なことがある」っていう
意味があるよ",10-1-5-2,image_top
u10_l1_p23,u10_l1,23,"いずれも
「可能かどうか？」
「起こりえるかどうか？」
が「can」のコアイメージ。",10-1-5-3,image_top
u10_l1_p24,u10_l1,24,"まずは1個目「〜できる」の
使い方で練習パートに行ってみよう！",10-1-5-3,image_top
