page_id,lesson_id,page_NO,text,image_NO,layout
u20_l8_p1,u20_l8,1,"あともうひとつ、めっちゃ使うのは
willとbe 〜ingの合わせ技。",20-8-1,image_top
u20_l8_p2,u20_l8,2,"Can I call you at 8?
8時に電話していい？",20-8-2-1,image_top
u20_l8_p3,u20_l8,3,"No, I'll be having dinner then. 
いや、その時間は食事してるかな〜",20-8-2-2,image_top
u20_l8_p4,u20_l8,4,これは未来のある時点に、どういう状態かを伝える言い方。,20-8-2-2,image_top
u20_l8_p6,u20_l8,6,これが多用されるのはなぜかと言うと、,20-8-2-2,image_top
u20_l8_p7,u20_l8,7,予定とか意思を直接言わないから、,20-8-2-2,image_top
u20_l8_p8,u20_l8,8,主張が弱くなって、柔らかくなるんだって,20-8-2-2,image_top
u20_l8_p9,u20_l8,9,"8時に電話していい？
に対する返事が、",20-8-2-2,image_top
u20_l8_p10,u20_l8,10,"Sorry. I will have dinner then.
ごめん、私はその時間、ご飯を食べるつもりです。",20-8-3-1,image_top
u20_l8_p11,u20_l8,11,だと、ちょっと融通きかなそうな、なんか堅い人って感じしない？,20-8-3-1,image_top
u20_l8_p12,u20_l8,12,"でも、
I'll be having dinner then. 
その時間は食事してるかな〜",20-8-3-2,image_top
u20_l8_p13,u20_l8,13,だったら、,20-8-3-2,image_top
u20_l8_p14,u20_l8,14,自分の意思かどうかが隠れて、,20-8-3-2,image_top
u20_l8_p15,u20_l8,15,その時にはこういう状態になってるだろう。って客観的に言える。,20-8-3-2,image_top
u20_l8_p16,u20_l8,16,だから、柔らかい言い方になる。,20-8-3-2,image_top
u20_l8_p17,u20_l8,17,英語って、日本語みたいに丁寧語とか敬語は無いけど、,20-8-3-2,image_top
u20_l8_p18,u20_l8,18,「相手にちょっと配慮する」とか「遠回しに柔らかい言い方をする」とか、言いわけたりする。,20-8-3-2,image_top
u20_l8_p19,u20_l8,19,"その柔らかい言い方の一つが、I'll be having dinner then. みたいな
will be 〜ingなんだね。",20-8-3-2,image_top
