page_id,lesson_id,page_NO,text,image_NO,layout
u27_l6_p1,u27_l6,1,さいごはmightだよ！,27-6-1,image_top
u27_l6_p2,u27_l6,2,may は「許可」と「推測」の意味があったよね。,27-6-2-1,image_top
u27_l6_p3,u27_l6,3,mightっていうのは、mayの過去形…,27-6-2-3,image_top
u27_l6_p4,u27_l6,4,…ではあるんだけど、過去のことを言うことはほとんどない。,27-6-2-3,image_top
u27_l6_p5,u27_l6,5,より控えめな「かもしれない」の意味になるよ。,27-6-2-4,image_top
u27_l6_p6,u27_l6,6,"It may rain tomorrow.
明日は雨が降るかもしれない。",27-6-3-1,image_top
u27_l6_p7,u27_l6,7,"It might rain tomorrow.
明日は雨が降るかもね。（より自信がない）",27-6-3-2,image_top
u27_l6_p8,u27_l6,8,"He may know the answer.
彼は答えを知っているかもしれない。",27-6-4-1,image_top
u27_l6_p9,u27_l6,9,"He might know the answer.
彼なら知ってるかも…？（より自信ない）",27-6-4-2,image_top
u27_l6_p10,u27_l6,10,え、じゃあ過去の「かもしれない」はどういうの？？,27-6-5-1,image_top
u27_l6_p11,u27_l6,11,そういう時は、現在完了形を使うんだ。,27-6-5-1,image_top
u27_l6_p12,u27_l6,12,"He may have known the answer.
彼は答えを知っていたのかもしれない。",27-6-5-2,image_top
u27_l6_p13,u27_l6,13,"He might have known the answer.
彼は答えを知っていたのかもしれない。（より自信ない）",27-6-5-4,image_top
u27_l6_p14,u27_l6,14,こんな感じでmay＋現在完了とか、might＋現在完了で、過去の推量をする。,27-6-5-4,image_top
u27_l6_p15,u27_l6,15,mightは過去形じゃない！これを覚えておこう！,27-6-5-4,image_top
u27_l6_p16,u27_l6,16,ちょっとまって！許可のmayを過去にしたいときはどうするのさ！,27-6-6-1,image_top
u27_l6_p17,u27_l6,17,「私はその時、帰ってもよかった」とかさ。,27-6-6-1,image_top
u27_l6_p18,u27_l6,18,そういう時は、こういうらしい。,27-6-6-1,image_top
u27_l6_p19,u27_l6,19,"I was allowed to speak.
私は話すことを許された。",27-6-6-2,image_top
u27_l6_p20,u27_l6,20,"もしくはもっと簡単に
I could speak then.
その時私は話すことができた。
みたいに言ったりする。",27-6-6-3,image_top
u27_l6_p21,u27_l6,21,とにかく、mayの過去形はmightだけど、過去の意味はほとんどなくなっちゃったってこと、覚えておこう。,27-6-6-3,image_top
