page_id,lesson_id,page_NO,text,image_NO,layout
u24_l1_p1,u24_l1,1,"現在完了形って何？って話。
これ、勘違いしやすいんだけど、",24-1-1,image_top
u24_l1_p2,u24_l1,2,これはあくまでも「現在の自分のこと」を言っているんだ、ってことだけ頭に入れて,24-1-1,image_top
u24_l1_p3,u24_l1,3,例文行ってみよー！,24-1-1,image_top
u24_l1_p4,u24_l1,4,"I have lost my key.
鍵をなくしてしまった。",24-1-2-1,image_top
u24_l1_p5,u24_l1,5,こういう、have＋過去分詞形が、現在完了形だよ。,24-1-2-2,image_top
u24_l1_p6,u24_l1,6,"ここのhaveは、動詞じゃないよ。
「have 過去分詞」で一つの動詞みたいな扱い。",24-1-2-2,image_top
u24_l1_p7,u24_l1,7,この文、今の自分のことを言っている感、わかるかな？,24-1-2-3,image_top
u24_l1_p8,u24_l1,8,今の私はどういう状態？,24-1-2-3,image_top
u24_l1_p9,u24_l1,9,鍵をなくしたから、今、鍵がないんだよって感じ。,24-1-2-4,image_top
u24_l1_p10,u24_l1,10,今の私は、過去のこんなことに影響されて、ここにいる。,24-1-2-4,image_top
u24_l1_p11,u24_l1,11,それを言えるのが「現在完了形」,24-1-2-4,image_top
u24_l1_p12,u24_l1,12,単純な過去形との違いも見てみよう。,24-1-2-4,image_top
u24_l1_p13,u24_l1,13,"I lost my key.
鍵をなくした。",24-1-3-1,image_top
u24_l1_p14,u24_l1,14,これは普通の過去形の文だね。,24-1-3-1,image_top
u24_l1_p15,u24_l1,15,過去のある時点のことを説明している。,24-1-3-2,image_top
u24_l1_p16,u24_l1,16,今はどうか？は関係ない。,24-1-3-2,image_top
u24_l1_p17,u24_l1,17,もう鍵は見つかってて、今は持っているかもしれないし、,24-1-3-2,image_top
u24_l1_p18,u24_l1,18,今も無くしたままかもしれないし、,24-1-3-2,image_top
u24_l1_p19,u24_l1,19,もう新しいカギに交換してしまったかもしれない。,24-1-3-2,image_top
u24_l1_p20,u24_l1,20,それは分からない。,24-1-3-2,image_top
u24_l1_p21,u24_l1,21,でも、,24-1-3-2,image_top
u24_l1_p22,u24_l1,22,"I have lost my key.
鍵をなくしてしまった。",24-1-3-3,image_top
u24_l1_p23,u24_l1,23,なら、,24-1-3-3,image_top
u24_l1_p24,u24_l1,24,今の自分は、鍵を無くしたという自分だ。,24-1-3-4,image_top
u24_l1_p25,u24_l1,25,今、鍵がないんだよ。,24-1-3-4,image_top
u24_l1_p26,u24_l1,26,これは困りましたなぁ。,24-1-3-4,image_top
u24_l1_p27,u24_l1,27,haveっていうのは、別に動詞としての「もっている、保有している」みたいな意味は無いけど、,24-1-3-4,image_top
u24_l1_p28,u24_l1,28,「そういう経緯を持ってる」っていう似た匂いを感じるよね。,24-1-3-5,image_top
