page_id,lesson_id,page_NO,text,image_NO,layout
u24_l6_p1,u24_l6,1,現在完了形の疑問文と否定文を見ていくよ。,24-6-1,image_top
u24_l6_p2,u24_l6,2,疑問文は、,24-6-1,image_top
u24_l6_p3,u24_l6,3,"Have you finished your homework yet?
もう宿題終わったの？
（今のお前は、宿題終わらせたのか？）",24-6-2-1,image_top
u24_l6_p4,u24_l6,4,こんな感じでhaveを前に出してあげる。,24-6-2-3,image_top
u24_l6_p5,u24_l6,5,否定文は、,24-6-2-3,image_top
u24_l6_p6,u24_l6,6,"I haven't finished my homework yet.
まだ宿題を終えていない。",24-6-2-4,image_top
u24_l6_p7,u24_l6,7,haveにnotをつけてあげるよ。,24-6-2-5,image_top
u24_l6_p8,u24_l6,8,haveの挙動は助動詞にちょっと似てるね。,24-6-2-5,image_top
u24_l6_p9,u24_l6,9,yetっていうのは、日本語で言う「もう」「まだ」にあたるもの。,24-6-2-6,image_top
u24_l6_p10,u24_l6,10,"普通の肯定文では、already。
疑問文と否定文では yet になるよ。",24-6-3-2,image_top
u24_l6_p11,u24_l6,11,日本語だとさ、,24-6-3-2,image_top
u24_l6_p12,u24_l6,12,"肯定文→もう終わった
疑問文→もう終わったの？
否定文→まだ終わっていない
だけど、",24-6-3-3,image_top
u24_l6_p13,u24_l6,13,"英語だと、
肯定文→already
疑問文→yet
否定文→yet
だから",24-6-3-3,image_top
u24_l6_p14,u24_l6,14,気をつけてね！,24-6-3-3,image_top
u24_l6_p15,u24_l6,15,ちなみに、この現在完了形は助動詞（mayとか）といっしょに使うこともできるし、,0-0-0,image_top
u24_l6_p16,u24_l6,16,過去形にして過去の自分について言うこともできる。,0-0-0,image_top
u24_l6_p17,u24_l6,17,さらに、過去、どんなことをされたか（受動態）も言うことができるけど、,0-0-0,image_top
u24_l6_p18,u24_l6,18,さすがに頭がパンパンになってしまうので,0-0-0,image_top
u24_l6_p19,u24_l6,19,今はシンプルな現在完了形をしっかり身につけよう！,0-0-0,image_top
