page_id,lesson_id,page_NO,text,image_NO,layout
u25_l4_p1,u25_l4,1,次は第2文型　SVOの文。,25-4-2-1,image_top
u25_l4_p2,u25_l4,2,"I gave this game.
私はゲームをあげた。",25-4-2-2,image_top
u25_l4_p3,u25_l4,3,gaveという動詞が「何をgaveしたか」に繋がって、骨格になっている文。,25-4-2-2,image_top
u25_l4_p4,u25_l4,4,"I gave this game to my brother.
私は弟にゲームをあげた。",25-4-2-3,image_top
u25_l4_p5,u25_l4,5,この場合は、to my brotherは修飾語となる。,25-4-2-4,image_top
u25_l4_p6,u25_l4,6,次は第4文型　SVOOの文をやるよ。,25-4-2-5,image_top
u25_l4_p7,u25_l4,7,"I gave my brother this game.
弟にゲームをあげた。",25-4-2-6,image_top
u25_l4_p8,u25_l4,8,「誰にgaveしたか」「何をgaveしたか」って、2つ目的語が並んでるから、,25-4-2-7,image_top
u25_l4_p9,u25_l4,9,SVOOになる。,25-4-2-7,image_top
u25_l4_p10,u25_l4,10,…さっきのと変わんなくない？,25-4-2-7,image_top
u25_l4_p11,u25_l4,11,ちょっと比較してみよう。,25-4-2-7,image_top
u25_l4_p12,u25_l4,12,英語は、「人→物」の順だと、単語を並べるだけでOK。,25-4-2-8,image_top
u25_l4_p13,u25_l4,13,"「物→人」の順のときは、
「物→to 人」になる。",25-4-2-9,image_top
u25_l4_p14,u25_l4,14,で、「to 人」は、修飾語扱いなので,25-4-2-9,image_top
u25_l4_p15,u25_l4,15,こっちの文はSVOの文となる。,25-4-2-9,image_top
u25_l4_p16,u25_l4,16,…だそうだよ。,25-4-2-9,image_top
u25_l4_p17,u25_l4,17,でも、この文はSVOOではなくてSVOなのである！みたいに,25-4-2-9,image_top
u25_l4_p18,u25_l4,18,細かいことは覚えなくてもいいと思う。,25-4-2-9,image_top
u25_l4_p19,u25_l4,19,そもそもこの5文型は、日本や韓国でよく使われている分類で,25-4-3,image_top
u25_l4_p20,u25_l4,20,英語圏の人たちは使っていないらしい。,25-4-3,image_top
u25_l4_p21,u25_l4,21,もはや「言語学」の領域。,25-4-3,image_top
u25_l4_p22,u25_l4,22,英語を「使うこと」を目的とするなら、,25-4-3,image_top
u25_l4_p23,u25_l4,23,こういう「文型の分類」を正しく分類できるようになることは,25-4-3,image_top
u25_l4_p24,u25_l4,24,そんなに重要ではないと思うんだ…,25-4-3,image_top
u25_l4_p25,u25_l4,25,「この動詞は「人→物」のパターンがしっくりくる」みたいに,0-0-0,image_top
u25_l4_p26,u25_l4,26,慣れが必要だから、,0-0-0,image_top
u25_l4_p27,u25_l4,27,難しく考えずに、いろんな英文に触れるのがいいと思う！,0-0-0,image_top
u25_l4_p28,u25_l4,28,ちなみに、さっきの2つ例文では、,25-4-2-9,image_top
u25_l4_p29,u25_l4,29,"I gave my brother this game.
みたいに「人→物」って順の方が",25-4-2-10,image_top
u25_l4_p30,u25_l4,30,断然、よく使われるらしいよ。,25-4-2-10,image_top
