page_id,lesson_id,page_NO,text,image_NO,layout
u25_l1_p1,u25_l1,1,"中学英語後半になると、
5文型というものを習う。",25-1-1,image_top
u25_l1_p2,u25_l1,2,主語、動詞、その他のパーツの並び方には5パターンあるよってことを学ぶ。,25-1-1,image_top
u25_l1_p3,u25_l1,3,そこでは、今まで主語とか動詞とか言っていたものが、,25-1-2-1,image_top
u25_l1_p4,u25_l1,4,"急にSとかVとか、
頭文字を使い出すんだ。",25-1-2-2,image_top
u25_l1_p5,u25_l1,5,覚えなくても別にいいんだけど…,25-1-2-2,image_top
u25_l1_p6,u25_l1,6,でも、学校とか文法書では、SVOCがどうの、と言いがちだから、,25-1-2-2,image_top
u25_l1_p7,u25_l1,7,ここでもちょっとカッコつけて、解説しちゃうよ★,25-1-2-2,image_top
u25_l1_p8,u25_l1,8,じゃーん,25-1-3,image_top
u25_l1_p9,u25_l1,9,"S = Subject（主語）
V = Verb（動詞）
O = Object（目的語）
C = Complement（補語）",25-1-3,image_top
u25_l1_p10,u25_l1,10,あ、VerbとかComplementとか、そこまではさすがに覚えなくてもOK,25-1-3,image_top
u25_l1_p11,u25_l1,11,例文を見ながら説明するね。,25-1-3,image_top
u25_l1_p12,u25_l1,12,"I gave him a book.
（彼に本をあげた）",25-1-4-1,image_top
u25_l1_p13,u25_l1,13,"主語と動詞は分かるよね。
主語（S）は「I」
動詞（V）は「gave」",25-1-4-2,image_top
u25_l1_p14,u25_l1,14,目的語っていうのは、僕が「説明パーツ」と言っているやつの中の1つで、,25-1-4-3,image_top
u25_l1_p15,u25_l1,15,動詞（ここではgave）を誰にgaveしたか、何をgaveしたか,25-1-4-3,image_top
u25_l1_p16,u25_l1,16,これが目的語。,25-1-4-3,image_top
u25_l1_p17,u25_l1,17,動詞の向かう先を説明してるんだ。,25-1-4-3,image_top
u25_l1_p18,u25_l1,18,じゃあ補語はなにか？,25-1-4-3,image_top
u25_l1_p19,u25_l1,19,補語（C）は、状態を表したもの。,25-1-5,image_top
u25_l1_p20,u25_l1,20,"I am happy. だったら、
happy　が補語だね。",25-1-5,image_top
u25_l1_p21,u25_l1,21,この、S、V、O、Cが、英語ではどんな順番で並ぶのか,25-1-5,image_top
u25_l1_p22,u25_l1,22,それをパターン分けしたものが、5文型ってやつ。,25-1-5,image_top
u25_l1_p23,u25_l1,23,先に全部紹介すると…,25-1-6,image_top
u25_l1_p24,u25_l1,24,"第1文型　SV
第2文型　SVO
第3文型　SVC
第4文型　SVOO
第5文型　SVOC",25-1-6,image_top
u25_l1_p25,u25_l1,25,これだけ見ても、なんやこれ？って感じ。,25-1-6,image_top
u25_l1_p26,u25_l1,26,次のLessonから1個ずつ見ていこう、,25-1-6,image_top
