page_id,lesson_id,page_NO,text,image_NO,layout
u27_l2_p1,u27_l2,1,まずはcanの過去形、could。,27-2-1,image_top
u27_l2_p2,u27_l2,2,"I can swim.
泳げる。",27-2-2-1,image_top
u27_l2_p3,u27_l2,3,これが現在形だね。,27-2-2-1,image_top
u27_l2_p4,u27_l2,4,"I could swim when I was five.
5歳のとき泳げた。",27-2-2-2,image_top
u27_l2_p5,u27_l2,5,こうやってcanをcouldにすれば過去のことが言える。,27-2-2-3,image_top
u27_l2_p6,u27_l2,6,でも、〇〇できる、だけじゃなくて、こういう使い方もあったよね。,27-2-3-1,image_top
u27_l2_p7,u27_l2,7,"Can you help me?
手伝ってくれる？",27-2-3-1,image_top
u27_l2_p8,u27_l2,8,「〇〇できる（可能）？」から転じて、,27-2-3-1,image_top
u27_l2_p9,u27_l2,9,「〇〇してもらえる？」ってお願いの意味になったものだね。,27-2-3-1,image_top
u27_l2_p10,u27_l2,10,ここを過去形にしてあげると,27-2-3-1,image_top
u27_l2_p11,u27_l2,11,"Could you help me?
手伝っていただけますか？",27-2-3-2,image_top
u27_l2_p12,u27_l2,12,これ、過去のことを言っているのではない。,27-2-3-2,image_top
u27_l2_p13,u27_l2,13,丁寧な言い方になるの。,27-2-3-3,image_top
u27_l2_p14,u27_l2,14,「丁寧」の意味も「過去」の意味も、「距離がある」っていう点で共通してる。,27-2-3-3,image_top
u27_l2_p15,u27_l2,15,"「あいだにクッションをはさんだ言い方」
って雰囲気かな。",27-2-3-3,image_top
u27_l2_p16,u27_l2,16,canにはもう一つの意味があったよね。,0-0-0,image_top
u27_l2_p17,u27_l2,17,「〇〇かもしれない」「起こりえる」,0-0-0,image_top
u27_l2_p18,u27_l2,18,"That can be true.
それは本当かもしれない",27-2-4-1,image_top
u27_l2_p19,u27_l2,19,"このcanをcouldにすると、
より控えめになる。",27-2-4-1,image_top
u27_l2_p20,u27_l2,20,"That could be true.
それは（今回の場合）そうかもしれない",27-2-4-2,image_top
u27_l2_p21,u27_l2,21,"このイメージ、
意識しながら練習やってみて！",27-2-4-2,image_top
