page_id,lesson_id,page_NO,text,image_NO,layout
u19_l5_p1,u19_l5,1,今度は場所に関する前置詞を集めてみたよ！,19-5-1,image_top
u19_l5_p2,u19_l5,2,いきなり全部は覚えきれないよぉ！,19-5-1,image_top
u19_l5_p3,u19_l5,3,でも大丈夫、これから先もたくさん出てくるから、少しずつ自分のものにしていけばいい！,19-5-1,image_top
u19_l5_p4,u19_l5,4,後で、この前置詞、どんなイメージだったっけ？って思い出したかったら、,19-5-1,image_top
u19_l5_p5,u19_l5,5,このLessonにいつでも戻ってきてね！,19-5-1,image_top
u19_l5_p6,u19_l5,6," towards（〜の方へ）
※ 到着したかどうかは分からない",19-5-2-1,image_top
u19_l5_p7,u19_l5,7,"She walked towards the station.
彼女は駅の方へ歩きました。",19-5-2-2,image_top
u19_l5_p8,u19_l5,8,across（〜を横切って）,19-5-3-1,image_top
u19_l5_p9,u19_l5,9,"We walked across the street.
私たちは道路を渡りました。",19-5-3-2,image_top
u19_l5_p10,u19_l5,10,behind（〜の後ろに）,19-5-4-1,image_top
u19_l5_p11,u19_l5,11,"The cat is behind you.
猫はあなたの後ろにいます。",19-5-4-2,image_top
u19_l5_p12,u19_l5,12,"behindは
前置詞じゃないけどこういう使い方もある。",19-5-4-2,image_top
u19_l5_p13,u19_l5,13,"Our team is ten points behind.
うちのチームは10点差で負けている。",19-5-4-3,image_top
u19_l5_p14,u19_l5,14,スポーツ中継とかで良く聞くやつだ。,19-5-4-3,image_top
u19_l5_p15,u19_l5,15,in front of（〜の前に）,19-5-5-1,image_top
u19_l5_p16,u19_l5,16,"The car is in front of the house.
車は家の前にあります。",19-5-5-2,image_top
u19_l5_p17,u19_l5,17,コレで前置詞は25個やったよ！,0-0-0,image_top
u19_l5_p18,u19_l5,18,まだ他にも前置詞はあるけど、,0-0-0,image_top
u19_l5_p19,u19_l5,19,"きっと今の君なら、
前置詞の感覚はしっかりついているはず。",0-0-0,image_top
u19_l5_p20,u19_l5,20,この先、新しい前置詞に出会っても、だいじょうぶだよ！,0-0-0,image_top
