page_id,lesson_id,page_NO,text,image_NO,layout
u28_l5_p1,u28_l5,1,"英語のリズムって、
日本語とはだいぶ違う。",28-5-1,image_top
u28_l5_p2,u28_l5,2,"日本語って、
一音ずつだいたい同じ長さだよね。",28-5-2-1,image_top
u28_l5_p3,u28_l5,3,"どういうことかというと…
楽譜にすると
8分音符が並んでる感じ。",28-5-2-1,image_top
u28_l5_p4,u28_l5,4,"一つの音符に、
一つのひらがなが乗る感じ。",28-5-2-1,image_top
u28_l5_p5,u28_l5,5,でも英語は…,28-5-2-1,image_top
u28_l5_p6,u28_l5,6,"長～い音（アクセント）と短い音がある。
強調したいところを伸ばす感じ。
好きなだけ伸ばしていい。",28-5-2-4,image_top
u28_l5_p7,u28_l5,7,"それ以外をめっちゃ速く、
ごにゃごにゃって話す。",28-5-2-4,image_top
u28_l5_p8,u28_l5,8,"その「リズム」で、
英語は通じるらしいよ。",28-5-2-4,image_top
u28_l5_p11,u28_l5,11,"だから、リズムに注目！
タタタタンターンタ、",28-5-3-1,image_top
u28_l5_p12,u28_l5,12,"（ァワントゥイー、パースタ）
I want to eat pasta .
みたいなね。",28-5-3-2,image_top
u28_l5_p13,u28_l5,13,"どういうところを速く言って、
どういうところをのばすか？",28-5-3-3,image_top
u28_l5_p14,u28_l5,14,"それは、とにかく
聞きながら慣れること！",28-5-3-3,image_top
u28_l5_p15,u28_l5,15,"「この文は、どういうリズムで発音するのかな？」
を徹底的に分析して、",28-5-3-3,image_top
u28_l5_p16,u28_l5,16,とにかく真似して、,28-5-3-3,image_top
u28_l5_p17,u28_l5,17,たくさんのパターンに触れよう。,28-5-3-3,image_top
