page_id,lesson_id,page_NO,text,image_NO,layout
u39_l5_p1,u39_l5,1,さて、ここまでで中学で習う英語の内容は、だいたい全部コンプリートしたよ。,39-5-1,image_top
u39_l5_p2,u39_l5,2,やったー！！,39-5-1,image_top
u39_l5_p3,u39_l5,3,でもまだ中学レベル…高校はもっと難しいの？,39-5-2,image_top
u39_l5_p4,u39_l5,4,心配しなくて大丈夫。実はね,39-5-2,image_top
u39_l5_p5,u39_l5,5,英会話に必要な文法は、もうほぼコンプリートしてる。,1-1-1,image_top
u39_l5_p6,u39_l5,6,高校で学ぶのは、主に、「書き言葉」,39-5-3,image_top
u39_l5_p7,u39_l5,7,学術論文とか、ニュース記事とか、文学とか。,39-5-3,image_top
u39_l5_p8,u39_l5,8,そういうのって、一文が長くなったり、文法が複雑になったりする。,39-5-3,image_top
u39_l5_p9,u39_l5,9,でも、基本的にこれまでやったことがいくつか組み合わさってややこしくなるだけ。,39-5-3,image_top
u39_l5_p10,u39_l5,10,だから、Pochiでも、高校の分はたったの,39-5-4,image_top
u39_l5_p11,u39_l5,11,10Unitくらいで終わっちゃう。,39-5-4,image_top
u39_l5_p12,u39_l5,12,そのかわり！,39-5-4,image_top
u39_l5_p13,u39_l5,13,ここからは「英単語（語彙）」と、「英文」にたくさん触れて、,39-5-5-1,image_top
u39_l5_p14,u39_l5,14,どんどん世界を広げていこう！,39-5-5-1,image_top
u39_l5_p15,u39_l5,15,Pochiの英単語をやってもいいし、,39-5-5-1,image_top
u39_l5_p16,u39_l5,16,Youtubeとか、映画とか、海外のゲーム実況とか,39-5-5-2,image_top
u39_l5_p17,u39_l5,17,好きな英語コンテンツに触れて、「コレ、聞き取れたかも！」を増やしていこう！,39-5-5-2,image_top
u39_l5_p18,u39_l5,18,翻訳アプリ無しで、,39-5-5-2,image_top
u39_l5_p19,u39_l5,19,「あ、わかっちゃったかも！」っていう楽しさを,39-5-5-2,image_top
u39_l5_p20,u39_l5,20,味わって！,39-5-5-2,image_top
