page_id,lesson_id,page_NO,text,image_NO,layout
u26_l3_p1,u26_l3,1,今度は「いつも」とか「時々」とかの,26-3-1,image_top
u26_l3_p2,u26_l3,2,頻度の副詞ランキング行ってみよう！,26-3-1,image_top
u26_l3_p3,u26_l3,3,今回ノミネートした副詞はこちら！,26-3-1,image_top
u26_l3_p4,u26_l3,4,"usually 
sometimes 
hardly ever 
often
never 
always ",26-3-1,image_top
u26_l3_p5,u26_l3,5,それじゃランキングスタート！,26-3-1,image_top
u26_l3_p6,u26_l3,6,1位 : always （いつも。週7レベル）,26-1-2-1,image_top
u26_l3_p7,u26_l3,7,"I always drink coffee in the morning.
私は朝いつもコーヒーを飲む。",26-3-2-2,image_top
u26_l3_p8,u26_l3,8,2位 : usually （たいてい。週に5〜6回レベル）,26-3-3-1,image_top
u26_l3_p9,u26_l3,9,"I usually walk to the station.
私はたいてい駅まで歩く。",26-3-3-2,image_top
u26_l3_p10,u26_l3,10,3位 : often （よく。週に何回か程度）,26-3-4-1,image_top
u26_l3_p11,u26_l3,11,"We often play games together.
私たちはよく一緒にゲームをする。",26-3-4-2,image_top
u26_l3_p12,u26_l3,12,4位 : sometimes （ときどき。週1とか月1とか）,26-3-5-1,image_top
u26_l3_p13,u26_l3,13,"I sometimes watch movies at night.
私はときどき夜に映画を見る。",26-3-5-2,image_top
u26_l3_p14,u26_l3,14,5位 : hardly ever （ほとんどない。年に数回とか）,26-3-6-1,image_top
u26_l3_p15,u26_l3,15,"I hardly ever eat fast food.
私はファストフードをほとんど食べない。",26-3-6-2,image_top
u26_l3_p16,u26_l3,16,6位 : never （絶対ない）,26-3-7-1,image_top
u26_l3_p17,u26_l3,17,"I never lie to my friends.
私は友達に絶対うそをつかない。",26-3-7-2,image_top
u26_l3_p18,u26_l3,18,"ということで、
こんなランキングになったよ。",26-3-8,image_top
u26_l3_p19,u26_l3,19,"「週〇くらい」ってコメントは個人差があるけど
イメージはつかめたかな？",26-3-8,image_top
u26_l3_p20,u26_l3,20,みんなも使ってみてね！,26-3-8,image_top
