page_id,lesson_id,page_NO,text,image_NO,layout
u27_l4_p1,u27_l4,1,今度はwillの過去形、wouldだよ。,27-4-1-1,image_top
u27_l4_p2,u27_l4,2,"これもcouldと同じ、
距離を置いた言い方になる。",27-4-1-1,image_top
u27_l4_p3,u27_l4,3,時間的に距離があるのか（過去）、,27-4-1-2,image_top
u27_l4_p4,u27_l4,4,心理的に距離があるのか（丁寧）、,27-4-1-3,image_top
u27_l4_p5,u27_l4,5,それを想像しながら例文をみてみてね！,27-4-1-3,image_top
u27_l4_p6,u27_l4,6,"He wouldn't listen to me.
彼はどうしても私の言うことを聞こうとしなかった。",27-4-2-2,image_top
u27_l4_p7,u27_l4,7,"これは意思のwillだね。
それの過去のある時のことを話している。",27-4-2-3,image_top
u27_l4_p8,u27_l4,8,"He won't listen to me.
彼は私の言うことを聞こうとしない",27-4-2-4,image_top
u27_l4_p9,u27_l4,9,と比べたら、過去の意味になってるのがわかるかな？,27-4-2-4,image_top
u27_l4_p10,u27_l4,10,"Would you open the window?
窓を開けていただけますか？",27-4-3-1,image_top
u27_l4_p11,u27_l4,11,これは、丁寧な言い方のwillを、さらに丁寧にしたものだね。,27-4-3-2,image_top
u27_l4_p12,u27_l4,12,"Will you open the window?
窓を開けてもらえますか？",27-4-3-3,image_top
u27_l4_p13,u27_l4,13,よりも、would youのほうが心理的距離が遠くて、,27-4-3-4,image_top
u27_l4_p14,u27_l4,14,より丁寧に、気を使った言い方をしている。,27-4-3-4,image_top
u27_l4_p15,u27_l4,15,"I would like some coffee.
コーヒーをいただきたいです。",27-4-4-1,image_top
u27_l4_p16,u27_l4,16,これはお願いするときの定型文。,27-4-4-1,image_top
u27_l4_p17,u27_l4,17,省略形は、I'dだよ。,27-4-4-2,image_top
u27_l4_p18,u27_l4,18,"覚えてる？
最近の小学生は多分教科書で習うと思う。",27-4-4-2,image_top
u27_l4_p19,u27_l4,19,実は、こんな中学2〜3年生レベルの英語だったんだ。,27-4-4-2,image_top
u27_l4_p20,u27_l4,20,これもきちんとしすぎなくらい丁寧な言い方だよね。,27-4-4-2,image_top
u27_l4_p21,u27_l4,21,もう一つ、過去な使い方で便利なのあるから紹介するね,27-4-4-2,image_top
u27_l4_p22,u27_l4,22,"My grandfather would tell me stories.
祖父はよく私に昔話をしてくれた。",27-4-5-1,image_top
u27_l4_p23,u27_l4,23,"これは、意思とかじゃなくて、
過去の習慣。",27-4-5-2,image_top
u27_l4_p24,u27_l4,24,"昔はよく〇〇してくれたよ。
という感じ。",27-4-5-2,image_top
