page_id,lesson_id,page_NO,text,image_NO,layout
u12_l5_p1,u12_l5,1,"さっきのレッスンで出てきた、
have to と、",12-5-1,image_top
u12_l5_p2,u12_l5,2,"もう一つ、
can に似た意味の
be able toを紹介するよ。",12-5-1,image_top
u12_l5_p3,u12_l5,3,"まずは 「have to」
「やらなければならない
タスクを持っている」
ってイメージかな。",12-5-2-1,image_top
u12_l5_p4,u12_l5,4,"I have to finish this today. 
今日、これ終わらせないと…。",12-5-2-2,image_top
u12_l5_p5,u12_l5,5,"mustは強制力、規則感が強い。
have to は事情とか現実。",12-5-2-2,image_top
u12_l5_p6,u12_l5,6,そうやって使い分けするそうだよ。,12-5-2-2,image_top
u12_l5_p7,u12_l5,7,"否定文にしたときには、
I don't have to finish this today.
今日はこれを終わらせなくていい。",12-5-2-3,image_top
u12_l5_p8,u12_l5,8,になる。,12-5-2-3,image_top
u12_l5_p9,u12_l5,9,"文としては、
haveという一般動詞と",12-5-2-4,image_top
u12_l5_p10,u12_l5,10,to不定詞の文が並んでるだけ,12-5-2-5,image_top
u12_l5_p11,u12_l5,11,"疑問形はDo you ~?
Does he ~ ?
になるし",12-5-3-1,image_top
u12_l5_p12,u12_l5,12,"否定形はYou don't have to~
He doesn't have to ~
にすればOK",12-5-3-2,image_top
u12_l5_p13,u12_l5,13,"もう一つ「be able to」
「～できる」って意味。",12-5-4-1,image_top
u12_l5_p14,u12_l5,14,"canみたいに
「能力がある」ってよりは",12-5-4-1,image_top
u12_l5_p15,u12_l5,15,「～できる状態にある」っていう雰囲気があるよ。,12-5-4-1,image_top
u12_l5_p16,u12_l5,16,"I am able to finish the work today. 
今日その仕事を終えることができる ",12-5-4-2,image_top
u12_l5_p17,u12_l5,17,"I am not able to come today. 
今日は行くことができない",12-5-4-3,image_top
u12_l5_p18,u12_l5,18,あえて「be able to」を使わなくても、「can」でもたいして変わらない気がする…。,12-5-4-2,image_top
u12_l5_p19,u12_l5,19,実際、ほとんどの場合は「can」が使われるらしいよ。,12-5-4-2,image_top
u12_l5_p20,u12_l5,20,ただ、こういう時はcanは使えない。,12-5-5-1,image_top
u12_l5_p21,u12_l5,21,"正しくは、
She will be able to drive next year. 
彼女は来年には運転できるようになる ",12-5-5-2,image_top
u12_l5_p22,u12_l5,22,"willとcanはどっちも助動詞だから並べて使えないし、
それに、未来のことを言う場合は、",12-5-5-2,image_top
u12_l5_p23,u12_l5,23,"「来年には運転できる状態になる」
ということで、ableのほうがしっくりくるらしい。",12-5-5-2,image_top
u12_l5_p24,u12_l5,24,"「be able to」とだけ取り出すと
特別な言い方みたいだけど、",12-5-5-2,image_top
u12_l5_p25,u12_l5,25,普通のbe動詞の文と同じに考えるといいよ。,12-5-5-3,image_top
u12_l5_p26,u12_l5,26,普通のbe動詞（She is able~）とto不定詞の文だね。,12-5-5-4,image_top
