page_id,lesson_id,page_NO,text,image_NO,layout
u32_l1_p1,u32_l1,1,関係代名詞っていうやつをやるよ。,32-1-1,image_top
u32_l1_p2,u32_l1,2,ここでつまずく人多いから、ちょっと丁寧に見ていくんだけど、,32-1-1,image_top
u32_l1_p3,u32_l1,3,このLesson1では「関係代名詞」って何者？からじっくりやるから、,32-1-2-1,image_top
u32_l1_p4,u32_l1,4,正直飛ばしちゃっていい。,32-1-2-2,image_top
u32_l1_p5,u32_l1,5,使い方はLesson2からやるよ。,32-1-2-2,image_top
u32_l1_p6,u32_l1,6,さて、「関係」「代名詞」とは何か。,32-1-3-1,image_top
u32_l1_p7,u32_l1,7,まず、「代名詞」っていうのは、itとかheとかsheとかのこと。,32-1-3-2,image_top
u32_l1_p8,u32_l1,8,話の中で出てきたヤツを、毎回名前で呼ぶのが面倒だから、,32-1-3-2,image_top
u32_l1_p9,u32_l1,9,代わりに、「it（それ）」とか「he（彼）」って言うよね。,32-1-3-2,image_top
u32_l1_p10,u32_l1,10,だから代名詞。,32-1-3-2,image_top
u32_l1_p11,u32_l1,11,じゃあ「関係」代名詞とは？,32-1-3-3,image_top
u32_l1_p12,u32_l1,12,例文見てみよう。,32-1-3-3,image_top
u32_l1_p13,u32_l1,13,"I know a girl who speaks French.
わたしはフランス語を話す女の子を知っている。",32-1-4-1,image_top
u32_l1_p14,u32_l1,14,これの、whoが関係代名詞。,32-1-4-2,image_top
u32_l1_p15,u32_l1,15,頭から読み下していくよ。,32-1-4-2,image_top
u32_l1_p16,u32_l1,16,私は、知っている。女の子を。,32-1-4-3,image_top
u32_l1_p17,u32_l1,17,その子はどういう子かというと、話すんだ。フランス語を。,32-1-4-4,image_top
u32_l1_p18,u32_l1,18,ほら、代名詞っぽさがあるでしょ？,32-1-4-4,image_top
u32_l1_p19,u32_l1,19,直前の名詞の、代名詞になってる。,32-1-4-4,image_top
u32_l1_p20,u32_l1,20,そして、whoの塊が、そのthe girlと関係した内容になってる。,32-1-4-5,image_top
u32_l1_p21,u32_l1,21,だから関係代名詞。,32-1-4-5,image_top
u32_l1_p22,u32_l1,22,じゃあこいつをどう扱っていったらいいか。,32-1-4-5,image_top
u32_l1_p23,u32_l1,23,それを次のレッスンでやっていこう！,32-1-4-5,image_top
