page_id,lesson_id,page_NO,text,image_NO,layout
u40_l2_p1,u40_l2,1,時制の復習をするよ！,40-2-1,image_top
u40_l2_p2,u40_l2,2,現在形：最近の習慣,40-2-2-1,
u40_l2_p3,u40_l2,3,"I play tennis.
He plays tennis.
「ふだんテニスをする」ってかんじ。",40-2-2-3,image_top
u40_l2_p4,u40_l2,4,"現在進行形：
be動詞の文で、今の状態を表しているね。",40-2-3-1,image_top
u40_l2_p5,u40_l2,5,"I am playing tennis.
He is playing tennis.
「今、テニスをしている」って感じ。",40-2-3-3,
u40_l2_p6,u40_l2,6,「ing＝今それが進行している・ライブ映像」をイメージしてね！,40-2-3-3,image_top
u40_l2_p7,u40_l2,7,未来形：これからのこと。いろんな言い方はあるけど、基本はwill。,40-2-4-1,image_top
u40_l2_p8,u40_l2,8,"I will play tennis.
未来のどこかで、「テニスします」",40-2-4-2,
u40_l2_p9,u40_l2,9,"I am going to play tennis.
そういう予定があって、それに向かっている感じ",40-2-4-3,image_top
u40_l2_p10,u40_l2,10,他にも未来のことを言う表現はいろいろあったね。,40-2-4-3,image_top
u40_l2_p11,u40_l2,11,"It may rain tomorrow.
明日、雨かもしれない。",40-2-4-4,
u40_l2_p12,u40_l2,12,"School starts in September.
現在形でも未来のことは言える。",40-2-4-5,
u40_l2_p13,u40_l2,13,"未来に進行しているだろうことを言うときは、未来進行形を使う。
willとbe 〇〇ing",40-2-5-1,image_top
u40_l2_p14,u40_l2,14,"I will be playing tennis at three.
3時には、テニスしてる最中だろうな。",40-2-5-2,image_top
u40_l2_p15,u40_l2,15,これが実際に使われる場面は、,40-2-5-2,image_top
u40_l2_p16,u40_l2,16,「あー、三時？その時間、テニスすることになってるんよねー」みたいなとき。,40-2-5-2,image_top
u40_l2_p17,u40_l2,17,「意思」を前面に出さずに、ちょっとクッションを置いた言い方をしたいときに重宝する。,40-2-5-2,image_top
