page_id,lesson_id,page_NO,text,image_NO,layout
u30_l2_p1,u30_l2,1,まずは「人に〜してほしい・頼む・言う」っていう表現から見ていこう！,30-2-1,image_top
u30_l2_p2,u30_l2,2,want、ask、tellが、このパターンで使えるよ。,30-2-1,image_top
u30_l2_p3,u30_l2,3,"want 人 to do
「（人）に〜してほしい」。",30-2-2-1,image_top
u30_l2_p4,u30_l2,4,"I want you to come to my party.
あなたにパーティーに来てほしいな。",30-2-2-2,image_top
u30_l2_p5,u30_l2,5,I want you …　で、「私は望むの。あなたに。」,30-2-2-3,image_top
u30_l2_p6,u30_l2,6,"何を望んでいるかと言ったら、
…to come to my party.
パーティーに来てほしいんだね。",30-2-2-3,image_top
u30_l2_p7,u30_l2,7,"次は ask 人 to do。
「（人）に〜してと頼む」。",30-2-3-1,image_top
u30_l2_p8,u30_l2,8,"I asked him to help me.
彼に手伝ってと頼んだ。",30-2-3-2,image_top
u30_l2_p9,u30_l2,9,"I asked him...
彼にお願いしたの…",30-2-3-3,image_top
u30_l2_p10,u30_l2,10,"to help me.
私を手伝ってって。",30-2-3-3,image_top
u30_l2_p11,u30_l2,11,"最後は tell 人 to do。
「（人）に〜しなさいと言う」。",30-2-4-1,image_top
u30_l2_p12,u30_l2,12,"My mom told me to clean my room.
お母さんに部屋を掃除しなさいと言われた。",30-2-4-2,image_top
u30_l2_p13,u30_l2,13,tellはちょっと命令っぽい。「言いつけ」って感じかな？,30-2-4-3,image_top
u30_l2_p14,u30_l2,14,"前のUNITのmake / have / letと、
雰囲気は似ているね。",30-2-4-4,image_top
u30_l2_p15,u30_l2,15,でもwant / ask / tellは、toが必要！,30-2-4-4,image_top
u30_l2_p16,u30_l2,16,"これは、理屈で覚えるよりも、
「動詞の持つクセ」として",30-2-4-4,image_top
u30_l2_p17,u30_l2,17,何回も例文に触れて身につけていこう！,30-2-4-4,image_top
