page_id,lesson_id,page_NO,text,image_NO,layout
u15_l2_p1,u15_l2,1,ingをつけると、名詞的に使える。これが動名詞。,15-2-1,image_top
u15_l2_p2,u15_l2,2,"swim という動詞を
swimming　にしてあげる。",15-2-2-1,image_top
u15_l2_p3,u15_l2,3,"I like swimming.
私は泳ぐことが好きです。",15-2-2-2,image_top
u15_l2_p4,u15_l2,4,"Swimming is fun.
泳ぐことは楽しい。
こんなふうに使えるよ。",15-2-2-3,image_top
u15_l2_p5,u15_l2,5,ここでちょっと思い出してみよう。,15-2-2-3,image_top
u15_l2_p6,u15_l2,6,to不定詞の名詞的用法は既にやったよね。,15-2-3-1,image_top
u15_l2_p7,u15_l2,7,"I like to sing.
私は歌うのが好きだ。",15-2-3-1,image_top
u15_l2_p8,u15_l2,8,これも動詞を名詞みたいにできる。,15-2-3-1,image_top
u15_l2_p9,u15_l2,9,"でもイメージとしては、
これは、「歌う行為」
を指さして示している感じ。",15-2-3-2,image_top
u15_l2_p10,u15_l2,10,"I like singing.
私は歌うのが好きだ。
これはどうだろう？",15-2-3-3,image_top
u15_l2_p11,u15_l2,11,ingがついたら、歌っているライブ映像を思い浮かべて。,15-2-3-3,image_top
u15_l2_p12,u15_l2,12,イメージの中で動作がまさに、進行している。,15-2-3-3,image_top
u15_l2_p13,u15_l2,13,日本語ではどちらも「私は歌うのが好きだ」だけれど、イメージは違う。,15-2-3-3,image_top
u15_l2_p14,u15_l2,14,これが動名詞。,15-2-3-3,image_top
u15_l2_p15,u15_l2,15,だから例えば、,15-2-3-3,image_top
u15_l2_p16,u15_l2,16,"I decide to sing.
私は歌うことを決断する。
…は言えるけど",15-2-4-1,image_top
u15_l2_p17,u15_l2,17,"I decide singing.
とは言えない。
決断した時点より後に歌うはずだから。",15-2-4-2,image_top
u15_l2_p18,u15_l2,18,決断した時点では歌は進行していないはずだよね。,15-2-4-2,image_top
u15_l2_p19,u15_l2,19,"練習問題では、
色んな動名詞の",15-2-1,image_top
u15_l2_p20,u15_l2,20,"ライブ映像を思い浮かべながら
取り組んでみてね！",15-2-1,image_top
