page_id,lesson_id,page_NO,text,image_NO,layout
u36_l1_p1,u36_l1,1,"今回は「省略」。
でも、学校で習うやつとはちょっと違うよ。",36-1-1,image_top
u36_l1_p2,u36_l1,2,"学校だと、こういう省略を習う。
Are you a student？に Yes, I am.（amのあとを省略）",36-1-2-1,image_top
u36_l1_p3,u36_l1,3,I think that he is kind. の that を省略。,36-1-2-2,image_top
u36_l1_p4,u36_l1,4,"こういう「ちゃんとした文法の省略」じゃなくて、
今回はもっとカジュアルな、会話のやつを紹介するよ。",36-1-2-2,image_top
u36_l1_p5,u36_l1,5,ポイントは、「言わなくても分かることは、頭から落とす」。,36-1-3,image_top
u36_l1_p6,u36_l1,6,"会話って、お互い「誰の話か」分かってるでしょ。
だから主語とか、わざわざ言わないことが多いんだ。",36-1-3,image_top
u36_l1_p7,u36_l1,7,"日本語も「言ったじゃん！」って、
「私は」を言わないよね。あれと同じ感覚。",36-1-3,image_top
u36_l1_p8,u36_l1,8,まずは、いちばん多い「主語落とし」から。,36-1-3,image_top
u36_l1_p9,u36_l1,9,I を落とすパターン。,36-1-3,image_top
u36_l1_p10,u36_l1,10,"Told you!
（I told you! の I 落ち）だから言ったのに！",36-1-4-1,image_top
u36_l1_p11,u36_l1,11,"Knew it!
（I knew it! の I 落ち）思った通り！／やっぱり！",36-1-4-2,image_top
u36_l1_p12,u36_l1,12,"Can't wait!
（I can't wait! の I 落ち）楽しみ！",36-1-5-1,image_top
u36_l1_p13,u36_l1,13,"Hope so.
（I hope so.）そうだといいね。",36-1-5-2,image_top
u36_l1_p14,u36_l1,14,You や It を落とすこともあるよ。,36-1-5-2,image_top
u36_l1_p15,u36_l1,15,"Looks good!
（It looks good!）よさそう！",36-1-6-1,image_top
u36_l1_p16,u36_l1,16,"Doesn't matter.
（It doesn't matter.）どうでもいいよ。別にいいよ。",36-1-6-2,image_top
u36_l1_p17,u36_l1,17,この手の省略は、かなりカジュアル。友達同士とかで使う。,36-1-6-2,image_top
u36_l1_p18,u36_l1,18,学校のテストとか、ちゃんとした場面では、これ系の省略は使わないでね～,36-1-6-2,image_top
