page_id,lesson_id,page_NO,text,image_NO,layout
u30_l4_p1,u30_l4,1,"次は △△ enough to〜。
「〜するのに十分…」って意味だよ。",30-4-1,image_top
u30_l4_p2,u30_l4,2,"形容詞・副詞 ＋ enough ＋ to do
の順番で使うんだ。",30-4-2-1,image_top
u30_l4_p3,u30_l4,3,"He is old enough to drive.
彼はもう運転できる歳だ。",30-4-2-2,image_top
u30_l4_p4,u30_l4,4,"「運転するのに十分な歳」
→「もう運転できる歳」ってことだね。",30-4-2-3,image_top
u30_l4_p5,u30_l4,5,ここで大事なのが、語順！,30-4-2-3,image_top
u30_l4_p6,u30_l4,6,"enough は、形容詞のうしろに置くよ。
enough oldではない。",30-4-2-3,image_top
u30_l4_p7,u30_l4,7,"She ran fast enough to win the race.
彼女はレースに勝てるくらい速く走った。",30-4-3-1,image_top
u30_l4_p8,u30_l4,8,"「勝つのに十分な速さで走った」
→「速く走って勝てた」ってことだね。",30-4-3-2,image_top
u30_l4_p9,u30_l4,9,ちなみにだけど、,30-4-3-2,image_top
u30_l4_p10,u30_l4,10,"to不定詞が無くても全然いける。
（このUnit、to不定詞特集なのに…）",30-4-3-2,image_top
u30_l4_p11,u30_l4,11,"Are you warm enough? 
（服とか）十分あったかい？",30-4-4-1,image_top
u30_l4_p12,u30_l4,12,"That's good enough. 
それで十分だよ",30-4-4-2,image_top
u30_l4_p13,u30_l4,13,to不定詞が無くても十分なこともある。,30-4-4-2,image_top
