page_id,lesson_id,page_NO,text,image_NO,layout
u24_l2_p1,u24_l2,1,こういう経緯が（過去が）あって、今の自分がある。,24-2-1,image_top
u24_l2_p2,u24_l2,2,って感じのことを言うのが現在完了だったね。,24-2-1,image_top
u24_l2_p3,u24_l2,3,それを使うとこんなことも言える。,24-2-1,image_top
u24_l2_p4,u24_l2,4,"We have visited Okinawa before.
私たちは以前沖縄に行ったことがある。",24-2-2-2,image_top
u24_l2_p5,u24_l2,5,"I have never eaten natto.
納豆を食べたことがない。",24-2-2-3,image_top
u24_l2_p6,u24_l2,6,"before「以前に」とか
ever「いままでに」とか
never「今まで一度もない」って言葉がよく似合う。",24-2-2-4,image_top
u24_l2_p7,u24_l2,7,"今の自分の経歴感、あるでしょ？
履歴書見てる感じ。",24-2-2-5,image_top
u24_l2_p8,u24_l2,8,…現在完了形の雰囲気に慣れるために、例文多めで行くよ！,24-2-2-5,image_top
u24_l2_p9,u24_l2,9,"I've played the game before.
前にそのゲームやったことあるよ。",24-2-3-1,image_top
u24_l2_p10,u24_l2,10,"I've は I have を略したもの。
現在完了形のときはこの略語が使えるよ。",24-2-3-2,image_top
u24_l2_p11,u24_l2,11,"I have already finished my homework.
宿題終わったよ。",24-2-3-3,image_top
u24_l2_p12,u24_l2,12,I finished my homework. とほぼ同じ意味だけど,24-2-3-3,image_top
u24_l2_p13,u24_l2,13,今はもう終わってるし！って感じが強い。,24-2-3-4,image_top
u24_l2_p14,u24_l2,14,"I've been to Kyoto three times.
京都に3回、行ったことがあります。",24-2-4-1,image_top
u24_l2_p15,u24_l2,15,これはどこかに「行ったことがある」と言うときの常套句。,24-2-4-2,image_top
u24_l2_p16,u24_l2,16,"been to を使うよ。
または visitedかな。",24-2-4-2,image_top
u24_l2_p17,u24_l2,17,"gone to Kyotoにすると、
京都に行った。→今は京都にいる
って意味になるよ。",24-2-4-3,image_top
u24_l2_p18,u24_l2,18,"I have broken my glasses.
メガネを壊してしまった。",24-2-4-4,image_top
u24_l2_p19,u24_l2,19,だから、今、見えなくて困ってる。,24-2-4-4,image_top
u24_l2_p20,u24_l2,20,今の自分のこれまでの経緯って雰囲気掴めたかな？,24-2-4-4,image_top
