page_id,lesson_id,page_NO,text,image_NO,layout
u35_l11_p1,u35_l11,1,引き続き、日本人にはハードルが高いんだけどめっちゃ役に立つ言葉を紹介するよ,35-11-1,image_top
u35_l11_p2,u35_l11,2,一つ目は「deal」,35-11-2-1,image_top
u35_l11_p3,u35_l11,3,日本語にしようとするとなんかいろいろな言葉があてられるんだけど、,35-11-2-1,image_top
u35_l11_p4,u35_l11,4,そういうのはコアイメージを知っておこう。,35-11-2-1,image_top
u35_l11_p5,u35_l11,5,dealは、トランプを「配る」のが根っこにあるらしい。,35-11-2-1,image_top
u35_l11_p6,u35_l11,6,そこから、「取引」とか「対処する」とか「取引の重大さ」みたいな意味に派生してる。,35-11-2-1,image_top
u35_l11_p7,u35_l11,7,"I got a good deal on this jacket.
このジャケット、安く買えたよ。
（いい取引ができた）",35-11-2-2,image_top
u35_l11_p8,u35_l11,8,"It takes a great deal of time and energy.
それには大量の時間とエネルギーがかかるよ。",35-11-2-3,image_top
u35_l11_p9,u35_l11,9,"I have to deal with a lot of emails today.
今日はたくさんのメールに対処しなきゃいけないんだ。",35-11-3-1,image_top
u35_l11_p10,u35_l11,10,"Don't worry, it's no big deal!
心配しないで、大したことじゃないよ！",35-11-3-2,image_top
u35_l11_p11,u35_l11,11,"もうひとつ、「deserve」
「〜に値する・当然の報い」っていう意味。",35-11-4-1,image_top
u35_l11_p12,u35_l11,12,って日本語聞いてもピンとこない。,35-11-4-1,image_top
u35_l11_p13,u35_l11,13,例文見てみよう！,35-11-4-1,image_top
u35_l11_p14,u35_l11,14,"You've been working so hard, you deserve a break.
ずっと頑張ってたんだから、休んでいいんだよ。",35-11-4-2,image_top
u35_l11_p15,u35_l11,15,"He cheated and got caught. He deserves it.
ズルして見つかったんだから、自業自得だよ。",35-11-5-1,image_top
u35_l11_p16,u35_l11,16,"You deserve to be happy.
君は幸せになって当然だよ。",35-11-5-2,image_top
u35_l11_p17,u35_l11,17,deserveは動詞なんだけど、だからこそ、日本語には訳しにくい…,35-11-5-3,image_top
u35_l11_p18,u35_l11,18,とにかくどういう時に使われるか、練習しながら英語のまま慣れていこう！,35-11-5-3,image_top
