page_id,lesson_id,page_NO,text,image_NO,layout
u17_l3_p1,u17_l3,1,英語には主語が必要だから,17-3-1,image_top
u17_l3_p2,u17_l3,2,"主語っぽいものがわからなくても
とりあえずおいておく。",17-3-1,image_top
u17_l3_p3,u17_l3,3,そういうのを仮主語っていうんだけど、,17-3-1,image_top
u17_l3_p4,u17_l3,4,これが便利なんだ。,17-3-1,image_top
u17_l3_p5,u17_l3,5,そしてめちゃくちゃつかう。,17-3-1,image_top
u17_l3_p6,u17_l3,6,"It's hot!
暑いね！",17-3-2-1,image_top
u17_l3_p7,u17_l3,7,この場合、主語に当たるものが無いよね。,17-3-2-2,image_top
u17_l3_p8,u17_l3,8,「私が」暑いわけでもない。,17-3-2-2,image_top
u17_l3_p9,u17_l3,9,"「気温が」高いとかそういうことなんだけど
そこまで細かくいうのもちょっと。",17-3-2-2,image_top
u17_l3_p10,u17_l3,10,"そういうときに、英語は
とにかくIt's （It is）をつかう。",17-3-2-2,image_top
u17_l3_p11,u17_l3,11,"It's time for lunch. 
昼食の時間ですよ",17-3-2-3,image_top
u17_l3_p12,u17_l3,12,"It's my birthday today. 
今日は私の誕生日です。",17-3-2-4,image_top
u17_l3_p13,u17_l3,13,「状況・天気・時間・感想」を言いたいなら It がかなり便利。,17-3-2-4,image_top
u17_l3_p14,u17_l3,14,そういう時って、「誰が」が無いじゃん？,17-3-2-4,image_top
u17_l3_p15,u17_l3,15,"そしたら、It'sを使っちゃって状況を言っちゃう。
その後に説明をつければいい。",17-3-2-4,image_top
u17_l3_p16,u17_l3,16,これ、日本語の感覚に無いから、慣れが必要かも。,17-3-2-4,image_top
u17_l3_p17,u17_l3,17,"「雨が降っている」
って言いたいとき、",17-3-3-1,image_top
u17_l3_p18,u17_l3,18,日本人は「雨が」を主語って感じちゃう。,17-3-3-2,image_top
u17_l3_p19,u17_l3,19,"で、
Rain is…えっとー、
降るってなんだ？",17-3-3-3,image_top
u17_l3_p20,u17_l3,20,って詰まったりする。,17-3-3-3,image_top
u17_l3_p21,u17_l3,21,"でも英語は、雨は「状態」としてとらえることが多い。
主語になることは少ない。",17-3-3-5,image_top
u17_l3_p22,u17_l3,22,"It's raining. または
It's rainy.
になる。",17-3-3-6,image_top
u17_l3_p23,u17_l3,23,だから、気軽にIt's を思い浮かべる練習をしよう！,17-3-3-6,image_top
