page_id,lesson_id,page_NO,text,image_NO,layout
u31_l4_p1,u31_l4,1,"間接疑問文は、「〜を知ってる？」「〜を教えて」と
すごく相性がいいんだよって",31-4-1,image_top
u31_l4_p2,u31_l4,2,AIがこの例文取り上げることをめっちゃおすすめしてきたので,31-4-2-1,image_top
u31_l4_p3,u31_l4,3,とりあげるよ。,31-4-2-1,image_top
u31_l4_p4,u31_l4,4,"Do you know where the station is?
駅がどこにあるか知ってる？",31-4-2-2,image_top
u31_l4_p5,u31_l4,5,Do you know … で「知ってる？」ってたずねて、,31-4-2-3,image_top
u31_l4_p6,u31_l4,6,"そのうしろに where the station is（駅がどこか）の
説明パーツをポンと入れてる。",31-4-2-4,image_top
u31_l4_p7,u31_l4,7,"文ぜんたいは『知ってる？』っていう質問だけど、
where the station is の中身は、あくまで説明パーツ。",31-4-2-4,image_top
u31_l4_p8,u31_l4,8,"だから the station is の順番はそのまま。
is the station みたいには逆転しないよ。",31-4-2-4,image_top
u31_l4_p9,u31_l4,9,"Could you tell me when the movie starts?
映画がいつ始まるか教えてもらえますか？",31-4-3-2,image_top
u31_l4_p10,u31_l4,10,"こういう聞き方だと、いきなり When does the movie start? より、
やわらかく・ていねいに聞けるよ。",31-4-3-3,image_top
u31_l4_p11,u31_l4,11,"ここでもうひとつ。
疑問詞のかわりにifとwheterを使った",31-4-3-3,image_top
u31_l4_p12,u31_l4,12,同じような形の文がある。,31-4-3-3,image_top
u31_l4_p13,u31_l4,13,"I don't know if she is coming.
彼女が来るかどうか分からない。",31-4-4-1,image_top
u31_l4_p14,u31_l4,14,"この if は「もし」じゃなくて「〜かどうか」。
whether も同じ意味で使えるよ。",31-4-4-2,image_top
u31_l4_p15,u31_l4,15,"Do you know if the shop is open?
お店が開いてるかどうか知ってる？",31-4-4-3,image_top
u31_l4_p16,u31_l4,16,めっちゃ使われるので、一緒に慣らしちゃおう！,31-4-4-3,image_top
